"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_300 (App)","W:21_0A:21_0","27","{""Time"":""2025-11-30 17:43:15"",""UserUUID"":""f09e7140-b34b-11f0-820f-359f95dd251b"",""attendance_count"":27,""b.diamond"":217626,""b.ruby"":0,""boxAllCount"":6360,""curserver"":1,""install_day"":""2025-10-27"",""total_payment_amount"":7700,""user_name"":""동돌"",""user_rank"":3174,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","29","{""Time"":""2025-11-30 12:14:14"",""UserUUID"":""9c59d860-b7db-11f0-843c-352fbc8a5a45"",""attendance_count"":29,""b.diamond"":330473,""b.ruby"":0,""boxAllCount"":7160,""curserver"":1,""install_day"":""2025-11-02"",""total_payment_amount"":0,""user_name"":""휴직하고싶다"",""user_rank"":3171,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","21","{""Time"":""2025-11-30 10:54:32"",""UserUUID"":""0d2b2b20-bbab-11f0-879c-db2b41e44bf9"",""attendance_count"":21,""b.diamond"":3334,""b.ruby"":0,""boxAllCount"":2160,""curserver"":1,""install_day"":""2025-11-07"",""total_payment_amount"":15400,""user_name"":""이방우"",""user_rank"":3218,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","9","{""Time"":""2025-11-30 09:20:10"",""UserUUID"":""e102c7c0-c7b1-11f0-9eb1-51ec7a729253"",""attendance_count"":9,""b.diamond"":246199,""b.ruby"":110,""boxAllCount"":1190,""curserver"":1,""install_day"":""2025-11-22"",""total_payment_amount"":182600,""user_name"":""초초빠"",""user_rank"":3173,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:21_0","26","{""Time"":""2025-11-30 09:09:44"",""UserUUID"":""5aa74950-ba53-11f0-9136-d160ce9b2bc3"",""attendance_count"":26,""b.diamond"":161489,""b.ruby"":0,""boxAllCount"":7260,""curserver"":1,""install_day"":""2025-11-05"",""total_payment_amount"":0,""user_name"":""Stefano"",""user_rank"":3169,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:23_0","15","{""Time"":""2025-11-30 05:03:47"",""UserUUID"":""9d5d5ae0-c23d-11f0-8173-09cb60cbebe3"",""attendance_count"":15,""b.diamond"":1385,""b.ruby"":0,""boxAllCount"":4990,""curserver"":1,""install_day"":""2025-11-15"",""total_payment_amount"":34100,""user_name"":""수정동대갓집"",""user_rank"":3189,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:22_0","3","{""Time"":""2025-11-30 03:49:43"",""UserUUID"":""e608aab0-cba7-11f0-8d77-41cade851cb1"",""attendance_count"":3,""b.diamond"":503943,""b.ruby"":1210,""boxAllCount"":10570,""curserver"":1,""install_day"":""2025-11-27"",""total_payment_amount"":568700,""user_name"":""YoNa"",""user_rank"":3242,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","20","{""Time"":""2025-11-30 03:05:24"",""UserUUID"":""be917230-be66-11f0-9474-c136075e57ee"",""attendance_count"":20,""b.diamond"":6520,""b.ruby"":0,""boxAllCount"":1500,""curserver"":1,""install_day"":""2025-11-10"",""total_payment_amount"":7700,""user_name"":""쪼쭈"",""user_rank"":3165,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","15","{""Time"":""2025-11-30 00:32:13"",""UserUUID"":""c8664970-c2f8-11f0-9d04-6f36fad21b1c"",""attendance_count"":15,""b.diamond"":40958,""b.ruby"":0,""boxAllCount"":4590,""curserver"":1,""install_day"":""2025-11-16"",""total_payment_amount"":126500,""user_name"":""신베포"",""user_rank"":3187,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:21_0","15","{""Time"":""2025-11-29 22:00:28"",""UserUUID"":""e098d680-c1cb-11f0-a4ac-ef8081969052"",""attendance_count"":15,""b.diamond"":37548,""b.ruby"":0,""boxAllCount"":8410,""curserver"":1,""install_day"":""2025-11-15"",""total_payment_amount"":168300,""user_name"":""여경찡"",""user_rank"":3189,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","22","{""Time"":""2025-11-29 21:54:34"",""UserUUID"":""30526ae0-bc3d-11f0-b718-3f6f358d62a1"",""attendance_count"":22,""b.diamond"":317814,""b.ruby"":0,""boxAllCount"":4690,""curserver"":1,""install_day"":""2025-11-08"",""total_payment_amount"":7700,""user_name"":""livercro"",""user_rank"":3162,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:21_0","16","{""Time"":""2025-11-29 12:24:45"",""UserUUID"":""4e9ae2e0-bfd8-11f0-9fd0-ffa36ef1d1da"",""attendance_count"":16,""b.diamond"":111244,""b.ruby"":330,""boxAllCount"":9980,""curserver"":1,""install_day"":""2025-11-12"",""total_payment_amount"":227700,""user_name"":""소오스"",""user_rank"":3172,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:21_0","46","{""Time"":""2025-11-29 10:25:03"",""UserUUID"":""999ee0f0-b149-11ef-aedc-33a238222e02"",""attendance_count"":46,""b.diamond"":49031,""b.ruby"":0,""boxAllCount"":13770,""curserver"":0,""install_day"":""2024-12-03"",""total_payment_amount"":0,""user_name"":""염세주의자"",""user_rank"":333,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","18","{""Time"":""2025-11-29 10:12:32"",""UserUUID"":""90e1b910-be18-11f0-b27c-b13c35ad2128"",""attendance_count"":18,""b.diamond"":520812,""b.ruby"":110,""boxAllCount"":2030,""curserver"":1,""install_day"":""2025-11-10"",""total_payment_amount"":70400,""user_name"":""프리랜서"",""user_rank"":3172,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","14","{""Time"":""2025-11-29 09:02:59"",""UserUUID"":""eeae7930-c1d2-11f0-8cbf-ff3f222cfd8a"",""attendance_count"":14,""b.diamond"":84915,""b.ruby"":0,""boxAllCount"":2910,""curserver"":1,""install_day"":""2025-11-15"",""total_payment_amount"":150700,""user_name"":""우팡이"",""user_rank"":3159,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","20","{""Time"":""2025-11-29 08:33:28"",""UserUUID"":""56cc42a0-be30-11f0-a583-ab4c68412f7a"",""attendance_count"":20,""b.diamond"":226391,""b.ruby"":0,""boxAllCount"":6280,""curserver"":1,""install_day"":""2025-11-10"",""total_payment_amount"":7700,""user_name"":""알리야"",""user_rank"":3154,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:21_0","26","{""Time"":""2025-11-29 07:16:37"",""UserUUID"":""f9381c60-b97d-11f0-ab8d-25482f402e19"",""attendance_count"":26,""b.diamond"":82027,""b.ruby"":0,""boxAllCount"":12300,""curserver"":1,""install_day"":""2025-11-04"",""total_payment_amount"":7700,""user_name"":""레지붕"",""user_rank"":3178,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","45","{""Time"":""2025-11-29 07:03:50"",""UserUUID"":""b21d73d0-aa22-11f0-b827-ad139037b7b2"",""attendance_count"":45,""b.diamond"":178921,""b.ruby"":0,""boxAllCount"":14330,""curserver"":1,""install_day"":""2025-10-15"",""total_payment_amount"":0,""user_name"":""바람좀"",""user_rank"":3285,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","19","{""Time"":""2025-11-29 06:04:57"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""attendance_count"":19,""b.diamond"":1456,""b.ruby"":0,""boxAllCount"":3510,""curserver"":1,""install_day"":""2025-11-11"",""total_payment_amount"":62700,""user_name"":""순천"",""user_rank"":3159,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","24","{""Time"":""2025-11-29 03:01:12"",""UserUUID"":""8f6ac4a0-baa3-11f0-8691-4575827f29e7"",""attendance_count"":24,""b.diamond"":2254,""b.ruby"":0,""boxAllCount"":11590,""curserver"":1,""install_day"":""2025-11-06"",""total_payment_amount"":13200,""user_name"":""vent"",""user_rank"":3184,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:21_0","21","{""Time"":""2025-11-28 23:53:33"",""UserUUID"":""4aa02600-bbf0-11f0-aeca-799b03651eef"",""attendance_count"":21,""b.diamond"":67326,""b.ruby"":0,""boxAllCount"":10090,""curserver"":1,""install_day"":""2025-11-07"",""total_payment_amount"":0,""user_name"":""순풍산부인과"",""user_rank"":3154,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:20_0","38","{""Time"":""2025-11-28 21:31:08"",""UserUUID"":""c26d9950-adaf-11f0-a682-c7efefad7540"",""attendance_count"":38,""b.diamond"":670725,""b.ruby"":0,""boxAllCount"":6420,""curserver"":1,""install_day"":""2025-10-20"",""total_payment_amount"":7700,""user_name"":""미누윰"",""user_rank"":3154,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:22_0","31","{""Time"":""2025-11-28 18:17:06"",""UserUUID"":""34da6a70-af4c-11f0-83a9-75cd8738bd47"",""attendance_count"":31,""b.diamond"":567004,""b.ruby"":0,""boxAllCount"":4990,""curserver"":1,""install_day"":""2025-10-22"",""total_payment_amount"":7700,""user_name"":""경상도남자"",""user_rank"":3166,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","18","{""Time"":""2025-11-28 18:09:36"",""UserUUID"":""cc0af2f0-bed0-11f0-b4fb-1b3ceacaeff6"",""attendance_count"":18,""b.diamond"":112923,""b.ruby"":0,""boxAllCount"":1940,""curserver"":1,""install_day"":""2025-11-11"",""total_payment_amount"":7700,""user_name"":""치핵제거"",""user_rank"":3152,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:19_0","24","{""Time"":""2025-11-28 15:09:36"",""UserUUID"":""a0212730-b968-11f0-85a5-67876c0a05f7"",""attendance_count"":24,""b.diamond"":29924,""b.ruby"":0,""boxAllCount"":1480,""curserver"":1,""install_day"":""2025-11-04"",""total_payment_amount"":7700,""user_name"":""짠순이"",""user_rank"":3182,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:20_0","15","{""Time"":""2025-11-28 14:49:45"",""UserUUID"":""653be900-c0a4-11f0-a910-530d1b5d3d47"",""attendance_count"":15,""b.diamond"":22887,""b.ruby"":0,""boxAllCount"":11530,""curserver"":1,""install_day"":""2025-11-13"",""total_payment_amount"":7700,""user_name"":""세세"",""user_rank"":3149,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","15","{""Time"":""2025-11-28 08:37:45"",""UserUUID"":""349241d0-c0fb-11f0-adf4-0d9f4e53fc2b"",""attendance_count"":15,""b.diamond"":88239,""b.ruby"":0,""boxAllCount"":3750,""curserver"":1,""install_day"":""2025-11-14"",""total_payment_amount"":92400,""user_name"":""imastar"",""user_rank"":3161,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:21_0","30","{""Time"":""2025-11-28 07:55:39"",""UserUUID"":""138b63a0-b53d-11f0-97b2-0b3725cc8786"",""attendance_count"":30,""b.diamond"":120862,""b.ruby"":0,""boxAllCount"":8560,""curserver"":1,""install_day"":""2025-10-30"",""total_payment_amount"":7700,""user_name"":""김리즈"",""user_rank"":3187,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:21_0","18","{""Time"":""2025-11-28 07:41:03"",""UserUUID"":""e301be70-bed1-11f0-bfc1-ef4826a23f20"",""attendance_count"":18,""b.diamond"":44769,""b.ruby"":0,""boxAllCount"":7220,""curserver"":1,""install_day"":""2025-11-11"",""total_payment_amount"":139700,""user_name"":""Sniping"",""user_rank"":3197,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:23_0","20","{""Time"":""2025-11-28 04:36:34"",""UserUUID"":""c48285d0-bd35-11f0-ab03-b78766583128"",""attendance_count"":20,""b.diamond"":240816,""b.ruby"":0,""boxAllCount"":9640,""curserver"":1,""install_day"":""2025-11-09"",""total_payment_amount"":40700,""user_name"":""본어겐"",""user_rank"":3175,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","18","{""Time"":""2025-11-28 01:20:22"",""UserUUID"":""e9e63180-be4a-11f0-99d1-5353603ebe53"",""attendance_count"":18,""b.diamond"":2742,""b.ruby"":0,""boxAllCount"":2030,""curserver"":1,""install_day"":""2025-11-10"",""total_payment_amount"":7700,""user_name"":""한국초저온"",""user_rank"":3207,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","17","{""Time"":""2025-11-27 23:36:56"",""UserUUID"":""7dcbffd0-befd-11f0-b9a9-cf67df362175"",""attendance_count"":17,""b.diamond"":81248,""b.ruby"":2240,""boxAllCount"":2970,""curserver"":1,""install_day"":""2025-11-11"",""total_payment_amount"":337700,""user_name"":""소림"",""user_rank"":3216,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","14","{""Time"":""2025-11-27 23:01:31"",""UserUUID"":""0c4f1670-c0a2-11f0-90d7-c3e862d46a7b"",""attendance_count"":14,""b.diamond"":5602,""b.ruby"":0,""boxAllCount"":5380,""curserver"":1,""install_day"":""2025-11-13"",""total_payment_amount"":7700,""user_name"":""shibuya"",""user_rank"":3161,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","38","{""Time"":""2025-11-27 20:31:48"",""UserUUID"":""66eafba0-ac37-11f0-92bd-9dd72cae1700"",""attendance_count"":38,""b.diamond"":1313260,""b.ruby"":0,""boxAllCount"":10700,""curserver"":1,""install_day"":""2025-10-18"",""total_payment_amount"":7700,""user_name"":""헤랑"",""user_rank"":3141,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","16","{""Time"":""2025-11-27 18:23:39"",""UserUUID"":""56927d90-bfa7-11f0-b012-05fc899438fb"",""attendance_count"":16,""b.diamond"":48896,""b.ruby"":0,""boxAllCount"":1940,""curserver"":1,""install_day"":""2025-11-12"",""total_payment_amount"":7700,""user_name"":""취검객"",""user_rank"":3152,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:21_0","58","{""Time"":""2025-11-27 17:18:57"",""UserUUID"":""edc3ef60-92f1-11f0-870d-6f017717d928"",""attendance_count"":58,""b.diamond"":173012,""b.ruby"":0,""boxAllCount"":7210,""curserver"":1,""install_day"":""2025-09-16"",""total_payment_amount"":6600,""user_name"":""windiwr"",""user_rank"":3138,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:22_0","45","{""Time"":""2025-11-27 14:23:58"",""UserUUID"":""96d2f380-a51c-11f0-9451-c571302acd94"",""attendance_count"":45,""b.diamond"":210517,""b.ruby"":0,""boxAllCount"":7950,""curserver"":1,""install_day"":""2025-10-09"",""total_payment_amount"":7700,""user_name"":""허난세"",""user_rank"":3470,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","2","{""Time"":""2025-11-27 13:02:18"",""UserUUID"":""fc7d4d00-ca2b-11f0-b205-0f2c430b0481"",""attendance_count"":2,""b.diamond"":427103,""b.ruby"":0,""boxAllCount"":2900,""curserver"":1,""install_day"":""2025-11-25"",""total_payment_amount"":370700,""user_name"":""MoonBear"",""user_rank"":4432,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","28","{""Time"":""2025-11-27 02:32:28"",""UserUUID"":""02910260-b5f8-11f0-96ec-2f6b90b5d865"",""attendance_count"":28,""b.diamond"":57309,""b.ruby"":0,""boxAllCount"":5030,""curserver"":1,""install_day"":""2025-10-31"",""total_payment_amount"":0,""user_name"":""동치"",""user_rank"":3148,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","22","{""Time"":""2025-11-27 00:56:11"",""UserUUID"":""bb5438c0-ba59-11f0-8484-c3384a4e85b8"",""attendance_count"":22,""b.diamond"":58787,""b.ruby"":0,""boxAllCount"":4300,""curserver"":1,""install_day"":""2025-11-05"",""total_payment_amount"":7700,""user_name"":""난누구인가"",""user_rank"":3163,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:19_0","16","{""Time"":""2025-11-26 23:07:44"",""UserUUID"":""fa9034b0-be93-11f0-8ff0-edbd82ed8e4f"",""attendance_count"":16,""b.diamond"":167357,""b.ruby"":0,""boxAllCount"":2550,""curserver"":1,""install_day"":""2025-11-11"",""total_payment_amount"":40700,""user_name"":""러러"",""user_rank"":3134,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","34","{""Time"":""2025-11-26 21:00:21"",""UserUUID"":""d0f32520-b085-11f0-b51c-4bcc59b09700"",""attendance_count"":34,""b.diamond"":997829,""b.ruby"":0,""boxAllCount"":6560,""curserver"":1,""install_day"":""2025-10-24"",""total_payment_amount"":7700,""user_name"":""일월아빠"",""user_rank"":3227,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","26","{""Time"":""2025-11-26 20:54:45"",""UserUUID"":""e696ad30-b269-11f0-a16d-b14150db1d8c"",""attendance_count"":26,""b.diamond"":5266,""b.ruby"":0,""boxAllCount"":6820,""curserver"":1,""install_day"":""2025-10-26"",""total_payment_amount"":7700,""user_name"":""비젼"",""user_rank"":3150,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:21_0","29","{""Time"":""2025-11-26 18:18:44"",""UserUUID"":""f0650300-b0e0-11f0-8a06-012dcff21027"",""attendance_count"":29,""b.diamond"":505660,""b.ruby"":220,""boxAllCount"":6490,""curserver"":1,""install_day"":""2025-10-24"",""total_payment_amount"":29700,""user_name"":""흑가문"",""user_rank"":3143,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:20_0","16","{""Time"":""2025-11-26 17:57:28"",""UserUUID"":""9cee1370-bebd-11f0-b077-d5ebad1456c3"",""attendance_count"":16,""b.diamond"":13128,""b.ruby"":0,""boxAllCount"":7630,""curserver"":1,""install_day"":""2025-11-11"",""total_payment_amount"":18700,""user_name"":""우졸"",""user_rank"":3182,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:19_0","21","{""Time"":""2025-11-26 16:25:22"",""UserUUID"":""4d37c9e0-bac9-11f0-9df2-b5ac5e492069"",""attendance_count"":21,""b.diamond"":43736,""b.ruby"":0,""boxAllCount"":2100,""curserver"":1,""install_day"":""2025-11-06"",""total_payment_amount"":7700,""user_name"":""난세에서"",""user_rank"":3478,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","46","{""Time"":""2025-11-26 15:05:52"",""UserUUID"":""f7828070-a6e2-11f0-b1a2-ad24e66b4f44"",""attendance_count"":46,""b.diamond"":267438,""b.ruby"":0,""boxAllCount"":2270,""curserver"":1,""install_day"":""2025-10-11"",""total_payment_amount"":0,""user_name"":""12258044"",""user_rank"":3128,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:22_0","6","{""Time"":""2025-11-26 14:21:02"",""UserUUID"":""5eda9a30-c5c1-11f0-a914-f703f87de748"",""attendance_count"":6,""b.diamond"":190357,""b.ruby"":440,""boxAllCount"":5610,""curserver"":1,""install_day"":""2025-11-20"",""total_payment_amount"":370700,""user_name"":""치킨오버라이스"",""user_rank"":3151,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:22_0","46","{""Time"":""2025-11-26 08:42:04"",""UserUUID"":""490efd60-a765-11f0-9242-690f37b0ede6"",""attendance_count"":46,""b.diamond"":136881,""b.ruby"":0,""boxAllCount"":12390,""curserver"":1,""install_day"":""2025-10-12"",""total_payment_amount"":7700,""user_name"":""구름아안녕"",""user_rank"":3140,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:23_0","27","{""Time"":""2025-11-26 08:20:26"",""UserUUID"":""33e46430-b38a-11f0-88a5-f9b929619bcb"",""attendance_count"":27,""b.diamond"":130853,""b.ruby"":0,""boxAllCount"":4980,""curserver"":1,""install_day"":""2025-10-27"",""total_payment_amount"":14300,""user_name"":""인슐"",""user_rank"":3196,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","20","{""Time"":""2025-11-26 07:55:17"",""UserUUID"":""5da182c0-bba1-11f0-bf54-67e817d6a5cd"",""attendance_count"":20,""b.diamond"":266756,""b.ruby"":0,""boxAllCount"":6300,""curserver"":1,""install_day"":""2025-11-07"",""total_payment_amount"":7700,""user_name"":""정우짱123"",""user_rank"":3150,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:21_0","58","{""Time"":""2025-11-26 06:18:39"",""UserUUID"":""ee2299f0-9e51-11f0-a0f9-5d39a2dbae63"",""attendance_count"":58,""b.diamond"":2237814,""b.ruby"":0,""boxAllCount"":17340,""curserver"":1,""install_day"":""2025-09-30"",""total_payment_amount"":0,""user_name"":""누누맘"",""user_rank"":3123,""user_stage"":300}"
