"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_500 (App)","W:23_0A:22_0","97","{""Time"":""2026-02-16 18:32:09"",""UserUUID"":""46fc7220-b7ad-11f0-8acc-a113c81b9baa"",""attendance_count"":97,""b.diamond"":116813,""b.ruby"":0,""boxAllCount"":16930,""curserver"":1,""install_day"":""2025-11-02"",""total_payment_amount"":7700,""user_name"":""일그조아"",""user_rank"":2171,""user_stage"":500}"
"stage_reached_500 (App)","W:23_0A:20_0","59","{""Time"":""2026-02-16 08:40:57"",""UserUUID"":""7d5b29d0-dd3f-11f0-9d43-59b6cca75997"",""attendance_count"":59,""b.diamond"":165671,""b.ruby"":0,""boxAllCount"":7890,""curserver"":1,""install_day"":""2025-12-20"",""total_payment_amount"":7700,""user_name"":""Dall"",""user_rank"":2239,""user_stage"":500}"
"stage_reached_500 (App)","W:24_0A:22_0","47","{""Time"":""2026-02-16 07:54:21"",""UserUUID"":""01573620-e709-11f0-b415-1186f80bf436"",""attendance_count"":47,""b.diamond"":160191,""b.ruby"":220,""boxAllCount"":17460,""curserver"":1,""install_day"":""2026-01-01"",""total_payment_amount"":40700,""user_name"":""호섭이"",""user_rank"":2165,""user_stage"":500}"
"stage_reached_500 (App)","W:23_0A:19_0","52","{""Time"":""2026-02-16 02:21:11"",""UserUUID"":""beab63a0-e2d5-11f0-a0e3-d74cb723f100"",""attendance_count"":52,""b.diamond"":160149,""b.ruby"":0,""boxAllCount"":3910,""curserver"":1,""install_day"":""2025-12-27"",""total_payment_amount"":7700,""user_name"":""나하나쯤이야"",""user_rank"":2153,""user_stage"":500}"
"stage_reached_500 (App)","W:24_0A:19_0","73","{""Time"":""2026-02-16 01:28:40"",""UserUUID"":""5a362180-d27c-11f0-b87e-79f2722a3d56"",""attendance_count"":73,""b.diamond"":264862,""b.ruby"":0,""boxAllCount"":3020,""curserver"":1,""install_day"":""2025-12-06"",""total_payment_amount"":7700,""user_name"":""아산두루치기"",""user_rank"":2187,""user_stage"":500}"
"stage_reached_500 (App)","W:23_0A:19_0","69","{""Time"":""2026-02-15 21:26:04"",""UserUUID"":""e90b8380-d4f4-11f0-8ffc-53ded079ec2a"",""attendance_count"":69,""b.diamond"":985151,""b.ruby"":0,""boxAllCount"":2920,""curserver"":1,""install_day"":""2025-12-09"",""total_payment_amount"":7700,""user_name"":""형이라고해라"",""user_rank"":2186,""user_stage"":500}"
"stage_reached_500 (App)","W:23_0A:20_0","67","{""Time"":""2026-02-15 21:00:11"",""UserUUID"":""c47203d0-d68b-11f0-8643-39e9786309a0"",""attendance_count"":67,""b.diamond"":185094,""b.ruby"":0,""boxAllCount"":9530,""curserver"":1,""install_day"":""2025-12-11"",""total_payment_amount"":51700,""user_name"":""카피"",""user_rank"":2186,""user_stage"":500}"
"stage_reached_500 (App)","W:24_0A:19_0","58","{""Time"":""2026-02-15 11:18:05"",""UserUUID"":""ade47b20-dd11-11f0-9263-d5c1a47a8d34"",""attendance_count"":58,""b.diamond"":156609,""b.ruby"":0,""boxAllCount"":4680,""curserver"":1,""install_day"":""2025-12-19"",""total_payment_amount"":7700,""user_name"":""웅이탸"",""user_rank"":2162,""user_stage"":500}"
"stage_reached_500 (App)","W:23_0A:19_0","57","{""Time"":""2026-02-15 08:36:37"",""UserUUID"":""627706a0-dd82-11f0-9811-cf5a6bd151f7"",""attendance_count"":57,""b.diamond"":2770,""b.ruby"":0,""boxAllCount"":3250,""curserver"":1,""install_day"":""2025-12-20"",""total_payment_amount"":7700,""user_name"":""찬연"",""user_rank"":2181,""user_stage"":500}"
"stage_reached_500 (App)","W:23_0A:20_0","40","{""Time"":""2026-02-15 07:51:16"",""UserUUID"":""c2187e50-ebd2-11f0-8a6a-c936936edc67"",""attendance_count"":40,""b.diamond"":155804,""b.ruby"":0,""boxAllCount"":7620,""curserver"":1,""install_day"":""2026-01-07"",""total_payment_amount"":55000,""user_name"":""노박사"",""user_rank"":2149,""user_stage"":500}"
