"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-02-14 13:57:32"",""UserUUID"":""0513d470-617c-11f0-bf69-93acd3a1eb00"",""a_attendance_count"":215,""a_user_name"":""twvking"",""a_user_stage"":1133,""b.diamond"":152410,""b.ruby"":0,""boxAllCount"":20130,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":97900,""user_rank"":120}"
"Order Complete (App)","{""Time"":""2026-02-14 13:22:15"",""UserUUID"":""e0249580-6484-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":211,""a_user_name"":""llllIIII"",""a_user_stage"":983,""b.diamond"":300621,""b.ruby"":0,""boxAllCount"":22430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":91300,""user_rank"":436}"
"Order Complete (App)","{""Time"":""2026-02-14 13:17:40"",""UserUUID"":""9e8426a0-0915-11f1-ab58-f5ab2de125fe"",""a_attendance_count"":1,""a_user_name"":""아리낑낑"",""a_user_stage"":47,""b.diamond"":238208,""b.ruby"":0,""boxAllCount"":930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":12743}"
"Order Complete (App)","{""Time"":""2026-02-14 12:53:34"",""UserUUID"":""f8128730-0955-11f1-affe-5b9f7d2bd741"",""a_attendance_count"":1,""a_user_name"":""우미"",""a_user_stage"":14,""b.diamond"":108500,""b.ruby"":0,""boxAllCount"":20,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-14"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-14 12:05:34"",""UserUUID"":""1e6f8180-f858-11f0-93bc-5fb27417a361"",""a_attendance_count"":23,""a_user_name"":""난세로"",""a_user_stage"":301,""b.diamond"":1426,""b.ruby"":0,""boxAllCount"":6490,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-23"",""total_payment_amount"":8800,""user_rank"":4085}"
"Order Complete (App)","{""Time"":""2026-02-14 11:59:59"",""UserUUID"":""172d0da0-041c-11f1-a808-83416aeb7e9c"",""a_attendance_count"":8,""a_user_name"":""행복아빠"",""a_user_stage"":451,""b.diamond"":109857,""b.ruby"":6380,""boxAllCount"":11520,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-02-07"",""total_payment_amount"":820600,""user_rank"":2505}"
"Order Complete (App)","{""Time"":""2026-02-14 11:58:04"",""UserUUID"":""a631a510-0949-11f1-8218-43a7bad363ff"",""a_attendance_count"":1,""a_user_name"":""방치난세"",""a_user_stage"":55,""b.diamond"":6685,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-14"",""total_payment_amount"":0,""user_rank"":11623}"
"Order Complete (App)","{""Time"":""2026-02-14 11:40:34"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":15,""a_user_name"":""이군7"",""a_user_stage"":258,""b.diamond"":423278,""b.ruby"":550,""boxAllCount"":6140,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":64900,""user_rank"":4961}"
"Order Complete (App)","{""Time"":""2026-02-14 11:35:10"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_attendance_count"":80,""a_user_name"":""upright"",""a_user_stage"":846,""b.diamond"":34928,""b.ruby"":5500,""boxAllCount"":42330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":1362900,""user_rank"":801}"
"Order Complete (App)","{""Time"":""2026-02-14 11:30:53"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_attendance_count"":80,""a_user_name"":""upright"",""a_user_stage"":846,""b.diamond"":3928,""b.ruby"":0,""boxAllCount"":42130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":1307900,""user_rank"":801}"
"Order Complete (App)","{""Time"":""2026-02-14 11:09:42"",""UserUUID"":""7ad65020-ff1f-11f0-98cf-f7ce2abaf901"",""a_attendance_count"":14,""a_user_name"":""프레첼"",""a_user_stage"":309,""b.diamond"":19575,""b.ruby"":0,""boxAllCount"":4280,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-01"",""total_payment_amount"":217800,""user_rank"":4047}"
"Order Complete (App)","{""Time"":""2026-02-14 11:07:03"",""UserUUID"":""359b8ce0-f7a0-11f0-9a6e-f5fcfdbd0932"",""a_attendance_count"":24,""a_user_name"":""필드"",""a_user_stage"":368,""b.diamond"":4932,""b.ruby"":0,""boxAllCount"":6170,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-22"",""total_payment_amount"":53900,""user_rank"":3266}"
"Order Complete (App)","{""Time"":""2026-02-14 11:04:41"",""UserUUID"":""359b8ce0-f7a0-11f0-9a6e-f5fcfdbd0932"",""a_attendance_count"":24,""a_user_name"":""필드"",""a_user_stage"":368,""b.diamond"":432,""b.ruby"":0,""boxAllCount"":6170,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-22"",""total_payment_amount"":52800,""user_rank"":3266}"
"Order Complete (App)","{""Time"":""2026-02-14 10:42:12"",""UserUUID"":""d7824410-fe51-11f0-afa9-017dfa52852b"",""a_attendance_count"":14,""a_user_name"":""계두식장군"",""a_user_stage"":346,""b.diamond"":770348,""b.ruby"":2750,""boxAllCount"":20490,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":502700,""user_rank"":3541}"
"Order Complete (App)","{""Time"":""2026-02-14 10:37:45"",""UserUUID"":""1cfeaa50-fcb4-11f0-a3d3-3186477e54ef"",""a_attendance_count"":17,""a_user_name"":""우신탕"",""a_user_stage"":292,""b.diamond"":54683,""b.ruby"":0,""boxAllCount"":3010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-29"",""total_payment_amount"":7700,""user_rank"":4170}"
"Order Complete (App)","{""Time"":""2026-02-14 10:37:30"",""UserUUID"":""23112e30-07f0-11f1-9600-05af4bc24776"",""a_attendance_count"":3,""a_user_name"":""인사천재"",""a_user_stage"":199,""b.diamond"":2626,""b.ruby"":440,""boxAllCount"":10230,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":191400,""user_rank"":6151}"
"Order Complete (App)","{""Time"":""2026-02-14 10:36:13"",""UserUUID"":""23112e30-07f0-11f1-9600-05af4bc24776"",""a_attendance_count"":3,""a_user_name"":""인사천재"",""a_user_stage"":199,""b.diamond"":18376,""b.ruby"":110,""boxAllCount"":10230,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":180400,""user_rank"":6151}"
"Order Complete (App)","{""Time"":""2026-02-14 10:18:35"",""UserUUID"":""19d88db0-0942-11f1-8218-43a7bad363ff"",""a_attendance_count"":1,""a_user_name"":""쥬사랑"",""a_user_stage"":9,""b.diamond"":23000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-14"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-14 09:35:01"",""UserUUID"":""b41173c0-0829-11f1-ae32-531c14c5f394"",""a_attendance_count"":2,""a_user_name"":""둥굴새"",""a_user_stage"":32,""b.diamond"":239971,""b.ruby"":0,""boxAllCount"":410,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":0,""user_rank"":14495}"
"Order Complete (App)","{""Time"":""2026-02-14 09:29:10"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_attendance_count"":1,""a_user_name"":""keykey"",""a_user_stage"":18,""b.diamond"":189420,""b.ruby"":0,""boxAllCount"":30,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-14 09:21:51"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_attendance_count"":6,""a_user_name"":""태발"",""a_user_stage"":190,""b.diamond"":100528,""b.ruby"":2310,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":67100,""user_rank"":6607}"
"Order Complete (App)","{""Time"":""2026-02-14 09:21:22"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_attendance_count"":6,""a_user_name"":""태발"",""a_user_stage"":190,""b.diamond"":100528,""b.ruby"":110,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":45100,""user_rank"":6607}"
"Order Complete (App)","{""Time"":""2026-02-14 08:55:41"",""UserUUID"":""d5faa000-07d0-11f1-9acf-e3bc43a51aa7"",""a_attendance_count"":3,""a_user_name"":""천나인"",""a_user_stage"":97,""b.diamond"":12562,""b.ruby"":770,""boxAllCount"":450,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":7700,""user_rank"":8200}"
"Order Complete (App)","{""Time"":""2026-02-14 08:55:12"",""UserUUID"":""d5faa000-07d0-11f1-9acf-e3bc43a51aa7"",""a_attendance_count"":3,""a_user_name"":""천나인"",""a_user_stage"":97,""b.diamond"":12562,""b.ruby"":0,""boxAllCount"":450,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":0,""user_rank"":8200}"
"Order Complete (App)","{""Time"":""2026-02-14 08:43:53"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":91,""b.diamond"":2128,""b.ruby"":220,""boxAllCount"":3030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":66000,""user_rank"":8946}"
"Order Complete (App)","{""Time"":""2026-02-14 08:35:45"",""UserUUID"":""1d360770-c6d1-11f0-98ff-7fb8a6e16035"",""a_attendance_count"":76,""a_user_name"":""미천태왕"",""a_user_stage"":651,""b.diamond"":105824,""b.ruby"":990,""boxAllCount"":16290,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-21"",""total_payment_amount"":425700,""user_rank"":1265}"
"Order Complete (App)","{""Time"":""2026-02-14 08:31:37"",""UserUUID"":""f64269a0-092a-11f1-8192-2f4798c800b6"",""a_attendance_count"":1,""a_user_name"":""옥비"",""a_user_stage"":37,""b.diamond"":104740,""b.ruby"":0,""boxAllCount"":540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":14590}"
"Order Complete (App)","{""Time"":""2026-02-14 08:14:42"",""UserUUID"":""ecebdea0-fefc-11f0-8a96-71e5bde62024"",""a_attendance_count"":14,""a_user_name"":""예성파파"",""a_user_stage"":251,""b.diamond"":23843,""b.ruby"":2200,""boxAllCount"":2880,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":29700,""user_rank"":5206}"
"Order Complete (App)","{""Time"":""2026-02-14 08:14:09"",""UserUUID"":""ecebdea0-fefc-11f0-8a96-71e5bde62024"",""a_attendance_count"":14,""a_user_name"":""예성파파"",""a_user_stage"":251,""b.diamond"":23843,""b.ruby"":0,""boxAllCount"":2880,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":7700,""user_rank"":5206}"
"Order Complete (App)","{""Time"":""2026-02-14 06:44:59"",""UserUUID"":""55b61130-e1de-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""dana"",""a_user_stage"":470,""b.diamond"":510987,""b.ruby"":1980,""boxAllCount"":19460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":27500,""user_rank"":2345}"
"Order Complete (App)","{""Time"":""2026-02-14 06:44:59"",""UserUUID"":""55b61130-e1de-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""dana"",""a_user_stage"":470,""b.diamond"":510987,""b.ruby"":1980,""boxAllCount"":19460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":27500,""user_rank"":2345}"
"Order Complete (App)","{""Time"":""2026-02-14 06:44:34"",""UserUUID"":""55b61130-e1de-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""dana"",""a_user_stage"":470,""b.diamond"":510987,""b.ruby"":1760,""boxAllCount"":19460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":25300,""user_rank"":2345}"
"Order Complete (App)","{""Time"":""2026-02-14 06:43:18"",""UserUUID"":""55b61130-e1de-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""dana"",""a_user_stage"":470,""b.diamond"":510987,""b.ruby"":0,""boxAllCount"":19460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":7700,""user_rank"":2345}"
"Order Complete (App)","{""Time"":""2026-02-14 05:59:09"",""UserUUID"":""dbe82c51-669d-11f0-850c-5560f809d922"",""a_attendance_count"":208,""a_user_name"":""밍글이"",""a_user_stage"":1175,""b.diamond"":167233,""b.ruby"":110,""boxAllCount"":20580,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-22"",""total_payment_amount"":79200,""user_rank"":119}"
"Order Complete (App)","{""Time"":""2026-02-14 05:43:40"",""UserUUID"":""36cda840-64f8-11f0-920f-d9bd8a2a820c"",""a_attendance_count"":210,""a_user_name"":""의천대협"",""a_user_stage"":1232,""b.diamond"":198840,""b.ruby"":0,""boxAllCount"":17700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":436700,""user_rank"":87}"
"Order Complete (App)","{""Time"":""2026-02-14 05:39:47"",""UserUUID"":""36cda840-64f8-11f0-920f-d9bd8a2a820c"",""a_attendance_count"":210,""a_user_name"":""의천대협"",""a_user_stage"":1232,""b.diamond"":168340,""b.ruby"":0,""boxAllCount"":17610,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":403700,""user_rank"":87}"
"Order Complete (App)","{""Time"":""2026-02-14 05:37:32"",""UserUUID"":""36cda840-64f8-11f0-920f-d9bd8a2a820c"",""a_attendance_count"":210,""a_user_name"":""의천대협"",""a_user_stage"":1232,""b.diamond"":151490,""b.ruby"":0,""boxAllCount"":17550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":392700,""user_rank"":87}"
"Order Complete (App)","{""Time"":""2026-02-14 05:15:54"",""UserUUID"":""fbc67800-0914-11f1-ab58-f5ab2de125fe"",""a_attendance_count"":1,""a_user_name"":""장군님"",""a_user_stage"":46,""b.diamond"":18930,""b.ruby"":0,""boxAllCount"":60,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":15732}"
"Order Complete (App)","{""Time"":""2026-02-14 04:33:31"",""UserUUID"":""7534fcf0-fc9c-11f0-8cb5-f761ec76d908"",""a_attendance_count"":17,""a_user_name"":""로오깅"",""a_user_stage"":293,""b.diamond"":13514,""b.ruby"":220,""boxAllCount"":2460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-28"",""total_payment_amount"":66000,""user_rank"":4168}"
"Order Complete (App)","{""Time"":""2026-02-14 04:28:32"",""UserUUID"":""7534fcf0-fc9c-11f0-8cb5-f761ec76d908"",""a_attendance_count"":17,""a_user_name"":""로오깅"",""a_user_stage"":291,""b.diamond"":12939,""b.ruby"":220,""boxAllCount"":2460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-28"",""total_payment_amount"":55000,""user_rank"":4168}"
"Order Complete (App)","{""Time"":""2026-02-14 03:09:22"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""뾰뀨"",""a_user_stage"":924,""b.diamond"":112628,""b.ruby"":220,""boxAllCount"":10710,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":913000,""user_rank"":605}"
"Order Complete (App)","{""Time"":""2026-02-14 03:07:44"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""뾰뀨"",""a_user_stage"":924,""b.diamond"":81628,""b.ruby"":1320,""boxAllCount"":10710,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":902000,""user_rank"":605}"
"Order Complete (App)","{""Time"":""2026-02-14 02:57:49"",""UserUUID"":""3f923e40-bc5b-11f0-b357-1bba43bb7d07"",""a_attendance_count"":99,""a_user_name"":""대작"",""a_user_stage"":1071,""b.diamond"":19458,""b.ruby"":5610,""boxAllCount"":17650,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-11-08"",""total_payment_amount"":1534500,""user_rank"":337}"
"Order Complete (App)","{""Time"":""2026-02-14 02:37:15"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":187,""b.diamond"":11025,""b.ruby"":0,""boxAllCount"":2010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":88000,""user_rank"":6455}"
"Order Complete (App)","{""Time"":""2026-02-14 02:36:38"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_attendance_count"":51,""a_user_name"":""뾰뀨"",""a_user_stage"":922,""b.diamond"":7928,""b.ruby"":990,""boxAllCount"":10680,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":891000,""user_rank"":618}"
"Order Complete (App)","{""Time"":""2026-02-14 02:26:44"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":184,""b.diamond"":36150,""b.ruby"":0,""boxAllCount"":2010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":77000,""user_rank"":6691}"
"Order Complete (App)","{""Time"":""2026-02-14 01:47:52"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":66,""b.diamond"":8268,""b.ruby"":0,""boxAllCount"":1890,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":33000,""user_rank"":10717}"
"Order Complete (App)","{""Time"":""2026-02-14 01:51:21"",""UserUUID"":""a541ea50-08fb-11f1-9dd4-13867dac2d48"",""a_attendance_count"":1,""a_user_name"":""화이불치"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-14 01:30:17"",""UserUUID"":""83828770-08f7-11f1-8123-9b40f9c2933b"",""a_attendance_count"":1,""a_user_name"":""마함오"",""a_user_stage"":10,""b.diamond"":500,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-14 01:24:55"",""UserUUID"":""a2a236a0-08a2-11f1-b36e-61d94d91d64b"",""a_attendance_count"":2,""a_user_name"":""최충헌"",""a_user_stage"":41,""b.diamond"":94226,""b.ruby"":0,""boxAllCount"":930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":13519}"
"Order Complete (App)","{""Time"":""2026-02-14 01:23:25"",""UserUUID"":""e89ab740-06ef-11f1-8087-b767d965ef49"",""a_attendance_count"":4,""a_user_name"":""뜨남권"",""a_user_stage"":180,""b.diamond"":15846,""b.ruby"":0,""boxAllCount"":5240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-11"",""total_payment_amount"":31900,""user_rank"":6716}"
"Order Complete (App)","{""Time"":""2026-02-14 01:12:06"",""UserUUID"":""e98bef20-6a2d-11f0-83c1-071402a58f9d"",""a_attendance_count"":190,""a_user_name"":""격공"",""a_user_stage"":890,""b.diamond"":4037990,""b.ruby"":2310,""boxAllCount"":48330,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-26"",""total_payment_amount"":55000,""user_rank"":674}"
"Order Complete (App)","{""Time"":""2026-02-14 01:09:11"",""UserUUID"":""63ff4c40-081f-11f1-970a-c3609ec53fbc"",""a_attendance_count"":3,""a_user_name"":""오대수"",""a_user_stage"":41,""b.diamond"":350976,""b.ruby"":0,""boxAllCount"":90,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":0,""user_rank"":15127}"
"Order Complete (App)","{""Time"":""2026-02-14 01:06:55"",""UserUUID"":""213fb390-08e2-11f1-9751-0fe2f1e63ede"",""a_attendance_count"":2,""a_user_name"":""콩청홍랑"",""a_user_stage"":43,""b.diamond"":68945,""b.ruby"":0,""boxAllCount"":240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":7700,""user_rank"":13245}"
"Order Complete (App)","{""Time"":""2026-02-14 01:04:23"",""UserUUID"":""f209c7a0-08eb-11f1-a6fb-d5577b388d08"",""a_attendance_count"":2,""a_user_name"":""개진상"",""a_user_stage"":24,""b.diamond"":237200,""b.ruby"":0,""boxAllCount"":90,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":15717}"
"Order Complete (App)","{""Time"":""2026-02-14 00:53:35"",""UserUUID"":""8427e630-8313-11f0-84a8-51394221fae0"",""a_attendance_count"":167,""a_user_name"":""돛새치"",""a_user_stage"":1147,""b.diamond"":107931,""b.ruby"":2860,""boxAllCount"":22790,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-27"",""total_payment_amount"":1118700,""user_rank"":155}"
"Order Complete (App)","{""Time"":""2026-02-14 00:45:51"",""UserUUID"":""97326fd0-d8e9-11f0-b49c-cfb699faad32"",""a_attendance_count"":63,""a_user_name"":""이접장"",""a_user_stage"":992,""b.diamond"":102553,""b.ruby"":220,""boxAllCount"":9490,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-14"",""total_payment_amount"":1692900,""user_rank"":433}"
"Order Complete (App)","{""Time"":""2026-02-14 00:26:31"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":173,""a_user_name"":""문학이"",""a_user_stage"":1336,""b.diamond"":283172,""b.ruby"":0,""boxAllCount"":27860,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2132900,""user_rank"":39}"
"Order Complete (App)","{""Time"":""2026-02-14 00:24:03"",""UserUUID"":""6c5b8b60-8bf2-11ef-9b38-256cd5460584"",""a_attendance_count"":486,""a_user_name"":""전설방패"",""a_user_stage"":1445,""b.diamond"":195479,""b.ruby"":1980,""boxAllCount"":70620,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-16"",""total_payment_amount"":625400,""user_rank"":54}"
"Order Complete (App)","{""Time"":""2026-02-14 00:23:31"",""UserUUID"":""213fb390-08e2-11f1-9751-0fe2f1e63ede"",""a_attendance_count"":2,""a_user_name"":""콩청홍랑"",""a_user_stage"":33,""b.diamond"":177845,""b.ruby"":0,""boxAllCount"":180,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":14369}"
"Order Complete (App)","{""Time"":""2026-02-14 00:22:51"",""UserUUID"":""6c5b8b60-8bf2-11ef-9b38-256cd5460584"",""a_attendance_count"":486,""a_user_name"":""전설방패"",""a_user_stage"":1445,""b.diamond"":195479,""b.ruby"":1870,""boxAllCount"":70620,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-16"",""total_payment_amount"":624300,""user_rank"":54}"
"Order Complete (App)","{""Time"":""2026-02-14 00:22:31"",""UserUUID"":""6c5b8b60-8bf2-11ef-9b38-256cd5460584"",""a_attendance_count"":486,""a_user_name"":""전설방패"",""a_user_stage"":1445,""b.diamond"":195479,""b.ruby"":1760,""boxAllCount"":70620,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-16"",""total_payment_amount"":623200,""user_rank"":54}"
"Order Complete (App)","{""Time"":""2026-02-14 00:22:13"",""UserUUID"":""6c5b8b60-8bf2-11ef-9b38-256cd5460584"",""a_attendance_count"":486,""a_user_name"":""전설방패"",""a_user_stage"":1445,""b.diamond"":195479,""b.ruby"":1650,""boxAllCount"":70620,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-16"",""total_payment_amount"":622100,""user_rank"":54}"
"Order Complete (App)","{""Time"":""2026-02-14 00:21:42"",""UserUUID"":""6c5b8b60-8bf2-11ef-9b38-256cd5460584"",""a_attendance_count"":486,""a_user_name"":""전설방패"",""a_user_stage"":1445,""b.diamond"":195479,""b.ruby"":1540,""boxAllCount"":70620,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-16"",""total_payment_amount"":621000,""user_rank"":54}"
"Order Complete (App)","{""Time"":""2026-02-14 00:21:01"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":173,""a_user_name"":""문학이"",""a_user_stage"":1336,""b.diamond"":260397,""b.ruby"":0,""boxAllCount"":27830,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2099900,""user_rank"":39}"
"Order Complete (App)","{""Time"":""2026-02-14 00:20:55"",""UserUUID"":""577680c0-d9d9-11f0-a81b-eb9987951d41"",""a_attendance_count"":61,""a_user_name"":""조부장"",""a_user_stage"":1056,""b.diamond"":572023,""b.ruby"":220,""boxAllCount"":16010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-15"",""total_payment_amount"":1518000,""user_rank"":354}"
"Order Complete (App)","{""Time"":""2026-02-14 00:20:22"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":15,""a_user_name"":""만맨"",""a_user_stage"":829,""b.diamond"":2974,""b.ruby"":0,""boxAllCount"":23940,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2830300,""user_rank"":847}"
"Order Complete (App)","{""Time"":""2026-02-14 00:15:39"",""UserUUID"":""5c67a640-08dc-11f1-8ab6-e7fd84ad527b"",""a_attendance_count"":2,""a_user_name"":""일순신"",""a_user_stage"":69,""b.diamond"":104575,""b.ruby"":0,""boxAllCount"":540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":0,""user_rank"":10118}"
