"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_200 (App)","W:20_0A:20_0","6","{""Time"":""2026-02-16 21:50:19"",""UserUUID"":""e89ab740-06ef-11f1-8087-b767d965ef49"",""attendance_count"":6,""b.diamond"":37816,""b.ruby"":0,""boxAllCount"":6130,""curserver"":1,""install_day"":""2026-02-11"",""total_payment_amount"":64900,""user_name"":""뜨남권"",""user_rank"":6197,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","8","{""Time"":""2026-02-16 18:33:27"",""UserUUID"":""04523d10-055a-11f1-8d49-b97d7974d753"",""attendance_count"":8,""b.diamond"":268135,""b.ruby"":0,""boxAllCount"":3060,""curserver"":1,""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_name"":""촉찹"",""user_rank"":6227,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:22_0","15","{""Time"":""2026-02-16 18:13:27"",""UserUUID"":""32e2b220-002a-11f1-873c-51ed6c1b9723"",""attendance_count"":15,""b.diamond"":36590,""b.ruby"":0,""boxAllCount"":2740,""curserver"":1,""install_day"":""2026-02-02"",""total_payment_amount"":0,""user_name"":""아녹"",""user_rank"":6391,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","7","{""Time"":""2026-02-16 14:59:00"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""attendance_count"":7,""b.diamond"":74243,""b.ruby"":330,""boxAllCount"":2700,""curserver"":1,""install_day"":""2026-02-09"",""total_payment_amount"":17600,""user_name"":""도민23"",""user_rank"":6265,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:19_0","8","{""Time"":""2026-02-16 14:01:00"",""UserUUID"":""a744ac20-05ae-11f1-b2b6-0d24c2d0878a"",""attendance_count"":8,""b.diamond"":3110,""b.ruby"":0,""boxAllCount"":3790,""curserver"":1,""install_day"":""2026-02-09"",""total_payment_amount"":7700,""user_name"":""k주몽"",""user_rank"":6252,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:20_0","10","{""Time"":""2026-02-16 13:28:59"",""UserUUID"":""3b9d4b20-048d-11f1-9d5a-dbf5b978101d"",""attendance_count"":10,""b.diamond"":245970,""b.ruby"":0,""boxAllCount"":5860,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_name"":""서귀원"",""user_rank"":6187,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:22_0","12","{""Time"":""2026-02-16 12:54:09"",""UserUUID"":""042e15b0-0259-11f1-a227-770bcb82ec64"",""attendance_count"":12,""b.diamond"":99743,""b.ruby"":0,""boxAllCount"":6160,""curserver"":1,""install_day"":""2026-02-05"",""total_payment_amount"":7700,""user_name"":""띵딴"",""user_rank"":6266,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","9","{""Time"":""2026-02-16 12:11:43"",""UserUUID"":""67d0fa20-04b0-11f1-a7ca-1fedcc804d0c"",""attendance_count"":9,""b.diamond"":17276,""b.ruby"":0,""boxAllCount"":2860,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_name"":""백호v1"",""user_rank"":6190,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","8","{""Time"":""2026-02-16 08:28:30"",""UserUUID"":""953ec2a0-058a-11f1-ac39-434a82a90f2c"",""attendance_count"":8,""b.diamond"":42617,""b.ruby"":0,""boxAllCount"":3870,""curserver"":1,""install_day"":""2026-02-09"",""total_payment_amount"":18700,""user_name"":""강반장"",""user_rank"":6200,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","9","{""Time"":""2026-02-16 08:23:40"",""UserUUID"":""0e029670-0488-11f1-af96-1bed6931de73"",""attendance_count"":9,""b.diamond"":101582,""b.ruby"":0,""boxAllCount"":4990,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_name"":""용왕파산검"",""user_rank"":6189,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:23_0","21","{""Time"":""2026-02-16 06:05:38"",""UserUUID"":""56413fe0-fb69-11f0-99fd-4554a212a7b7"",""attendance_count"":21,""b.diamond"":59677,""b.ruby"":0,""boxAllCount"":5200,""curserver"":1,""install_day"":""2026-01-27"",""total_payment_amount"":11000,""user_name"":""만세1"",""user_rank"":6197,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","10","{""Time"":""2026-02-16 04:44:53"",""UserUUID"":""20f9e840-0411-11f1-8ae6-a763e4611bb1"",""attendance_count"":10,""b.diamond"":154495,""b.ruby"":0,""boxAllCount"":3640,""curserver"":1,""install_day"":""2026-02-07"",""total_payment_amount"":29700,""user_name"":""호랭스딘"",""user_rank"":6186,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:19_0","5","{""Time"":""2026-02-16 03:41:11"",""UserUUID"":""efcc2070-07ea-11f1-81e6-4d0fdfcedae7"",""attendance_count"":5,""b.diamond"":15559,""b.ruby"":0,""boxAllCount"":2430,""curserver"":1,""install_day"":""2026-02-12"",""total_payment_amount"":28600,""user_name"":""액터"",""user_rank"":6351,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","11","{""Time"":""2026-02-16 03:36:59"",""UserUUID"":""1dd874c0-02e4-11f1-b972-f5fd062e16b1"",""attendance_count"":11,""b.diamond"":245703,""b.ruby"":0,""boxAllCount"":4900,""curserver"":1,""install_day"":""2026-02-05"",""total_payment_amount"":7700,""user_name"":""수월도령"",""user_rank"":6495,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","11","{""Time"":""2026-02-16 01:22:32"",""UserUUID"":""540458e0-0364-11f1-b46c-f9e01d232db6"",""attendance_count"":11,""b.diamond"":29027,""b.ruby"":0,""boxAllCount"":2170,""curserver"":1,""install_day"":""2026-02-06"",""total_payment_amount"":7700,""user_name"":""귀연아지"",""user_rank"":6371,""user_stage"":200}"
"stage_reached_200 (App)","W:19_0A:19_0","9","{""Time"":""2026-02-16 01:22:54"",""UserUUID"":""54e14d40-04d6-11f1-b686-95e2a9aea07a"",""attendance_count"":9,""b.diamond"":234546,""b.ruby"":0,""boxAllCount"":2670,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":0,""user_name"":""최강수"",""user_rank"":6280,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:20_0","4","{""Time"":""2026-02-16 00:54:45"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""attendance_count"":4,""b.diamond"":172168,""b.ruby"":110,""boxAllCount"":10090,""curserver"":1,""install_day"":""2026-02-13"",""total_payment_amount"":264000,""user_name"":""연맹"",""user_rank"":6370,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","7","{""Time"":""2026-02-16 00:28:55"",""UserUUID"":""51ad2890-067c-11f1-b638-ad94e556fe4d"",""attendance_count"":7,""b.diamond"":43588,""b.ruby"":0,""boxAllCount"":1170,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":7700,""user_name"":""쿠쿠렐레"",""user_rank"":6448,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","7","{""Time"":""2026-02-16 00:26:28"",""UserUUID"":""48aebb20-067f-11f1-b962-7bbc83801ddd"",""attendance_count"":7,""b.diamond"":35250,""b.ruby"":0,""boxAllCount"":180,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":7700,""user_name"":""옹양뿡잉"",""user_rank"":6407,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","11","{""Time"":""2026-02-15 22:13:16"",""UserUUID"":""3645c960-0292-11f1-9037-0110d768c5fd"",""attendance_count"":11,""b.diamond"":440392,""b.ruby"":0,""boxAllCount"":1440,""curserver"":1,""install_day"":""2026-02-05"",""total_payment_amount"":0,""user_name"":""운동해좀"",""user_rank"":6304,""user_stage"":200}"
"stage_reached_200 (App)","W:23_0A:22_0","6","{""Time"":""2026-02-15 21:43:56"",""UserUUID"":""1b923e80-0677-11f1-8f6f-f333261cfa1b"",""attendance_count"":6,""b.diamond"":2434,""b.ruby"":0,""boxAllCount"":6130,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":40700,""user_name"":""녹차라떼는말이야"",""user_rank"":6368,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","30","{""Time"":""2026-02-15 21:22:27"",""UserUUID"":""1ae27510-f374-11f0-aaa7-db7220909654"",""attendance_count"":30,""b.diamond"":202946,""b.ruby"":0,""boxAllCount"":2790,""curserver"":1,""install_day"":""2026-01-17"",""total_payment_amount"":0,""user_name"":""이명신"",""user_rank"":6178,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","14","{""Time"":""2026-02-15 20:52:24"",""UserUUID"":""4999fd80-ff84-11f0-b076-b94ad8f680e2"",""attendance_count"":14,""b.diamond"":386234,""b.ruby"":0,""boxAllCount"":600,""curserver"":1,""install_day"":""2026-02-01"",""total_payment_amount"":7700,""user_name"":""박으나마나"",""user_rank"":6206,""user_stage"":200}"
"stage_reached_200 (App)","W:19_0A:18_0","6","{""Time"":""2026-02-15 18:49:28"",""UserUUID"":""08c02800-062a-11f1-b62f-03687d4f56ec"",""attendance_count"":6,""b.diamond"":96664,""b.ruby"":0,""boxAllCount"":3360,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":51700,""user_name"":""올댓"",""user_rank"":6211,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","6","{""Time"":""2026-02-15 19:03:59"",""UserUUID"":""6d4c9fc0-0629-11f1-aa04-67f770f4670a"",""attendance_count"":6,""b.diamond"":88582,""b.ruby"":440,""boxAllCount"":7290,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":84700,""user_name"":""씨뿌리기"",""user_rank"":7021,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:22_0","13","{""Time"":""2026-02-15 18:56:07"",""UserUUID"":""94891980-fe7f-11f0-b874-35fee362e63b"",""attendance_count"":13,""b.diamond"":205376,""b.ruby"":0,""boxAllCount"":8000,""curserver"":1,""install_day"":""2026-01-31"",""total_payment_amount"":7700,""user_name"":""히나타"",""user_rank"":6203,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","7","{""Time"":""2026-02-15 18:29:14"",""UserUUID"":""05a34a50-05ab-11f1-a2bb-315ffd07a0e6"",""attendance_count"":7,""b.diamond"":155467,""b.ruby"":0,""boxAllCount"":2610,""curserver"":1,""install_day"":""2026-02-09"",""total_payment_amount"":7700,""user_name"":""건빵나리"",""user_rank"":6490,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:20_0","8","{""Time"":""2026-02-15 17:53:54"",""UserUUID"":""d61180a0-04e1-11f1-a2eb-f978f803e307"",""attendance_count"":8,""b.diamond"":252956,""b.ruby"":0,""boxAllCount"":6030,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":0,""user_name"":""행니메"",""user_rank"":6365,""user_stage"":200}"
"stage_reached_200 (App)","W:23_0A:20_0","11","{""Time"":""2026-02-15 17:30:41"",""UserUUID"":""ba44afc0-0232-11f1-8c4e-7d744adc39ea"",""attendance_count"":11,""b.diamond"":219027,""b.ruby"":0,""boxAllCount"":6880,""curserver"":1,""install_day"":""2026-02-05"",""total_payment_amount"":7700,""user_name"":""철경"",""user_rank"":6401,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","6","{""Time"":""2026-02-15 16:06:24"",""UserUUID"":""3e175570-0646-11f1-af16-37625a9c1cbd"",""attendance_count"":6,""b.diamond"":192018,""b.ruby"":0,""boxAllCount"":690,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":7700,""user_name"":""재부팅"",""user_rank"":6170,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:20_0","11","{""Time"":""2026-02-15 16:16:15"",""UserUUID"":""eb8482b0-00fa-11f1-a702-6903a9ed04cb"",""attendance_count"":11,""b.diamond"":10381,""b.ruby"":0,""boxAllCount"":5380,""curserver"":1,""install_day"":""2026-02-03"",""total_payment_amount"":7700,""user_name"":""리치오"",""user_rank"":6173,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:21_0","20","{""Time"":""2026-02-15 11:31:08"",""UserUUID"":""edae9ed0-fb8d-11f0-99fd-4554a212a7b7"",""attendance_count"":20,""b.diamond"":1689789,""b.ruby"":0,""boxAllCount"":5410,""curserver"":1,""install_day"":""2026-01-27"",""total_payment_amount"":7700,""user_name"":""ten10"",""user_rank"":6293,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","11","{""Time"":""2026-02-15 08:25:07"",""UserUUID"":""3b874b60-01ca-11f1-a702-6903a9ed04cb"",""attendance_count"":11,""b.diamond"":431850,""b.ruby"":0,""boxAllCount"":1580,""curserver"":1,""install_day"":""2026-02-04"",""total_payment_amount"":7700,""user_name"":""회신"",""user_rank"":6332,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","5","{""Time"":""2026-02-15 04:09:33"",""UserUUID"":""09ca8c10-073b-11f1-8ab5-45ef030b8b89"",""attendance_count"":5,""b.diamond"":11606,""b.ruby"":110,""boxAllCount"":3250,""curserver"":1,""install_day"":""2026-02-11"",""total_payment_amount"":40700,""user_name"":""오돌골"",""user_rank"":6329,""user_stage"":200}"
"stage_reached_200 (App)","W:23_0A:19_0","8","{""Time"":""2026-02-15 00:37:16"",""UserUUID"":""adcf7700-04e6-11f1-97fe-dbc9b982f316"",""attendance_count"":8,""b.diamond"":13862,""b.ruby"":0,""boxAllCount"":2540,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_name"":""이부장"",""user_rank"":6236,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:20_0","26","{""Time"":""2026-02-14 23:56:33"",""UserUUID"":""a3d986e0-eb92-11f0-b989-69df02ff816c"",""attendance_count"":26,""b.diamond"":803919,""b.ruby"":0,""boxAllCount"":7230,""curserver"":1,""install_day"":""2026-01-07"",""total_payment_amount"":0,""user_name"":""천유한"",""user_rank"":6283,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","12","{""Time"":""2026-02-14 22:08:34"",""UserUUID"":""d2bbf910-feb7-11f0-b797-efe9d82a545d"",""attendance_count"":12,""b.diamond"":301170,""b.ruby"":550,""boxAllCount"":6160,""curserver"":1,""install_day"":""2026-01-31"",""total_payment_amount"":33000,""user_name"":""류삐"",""user_rank"":6528,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","8","{""Time"":""2026-02-14 20:07:33"",""UserUUID"":""b9d3c400-037b-11f1-8dbd-d1face47fdc8"",""attendance_count"":8,""b.diamond"":50192,""b.ruby"":0,""boxAllCount"":6040,""curserver"":1,""install_day"":""2026-02-06"",""total_payment_amount"":8800,""user_name"":""루아아"",""user_rank"":6207,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:20_0","7","{""Time"":""2026-02-14 18:44:48"",""UserUUID"":""99dd8280-04a2-11f1-b27f-03ba745c9205"",""attendance_count"":7,""b.diamond"":53673,""b.ruby"":0,""boxAllCount"":6020,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_name"":""바다레모"",""user_rank"":6227,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","4","{""Time"":""2026-02-14 17:46:44"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""attendance_count"":4,""b.diamond"":13803,""b.ruby"":880,""boxAllCount"":3500,""curserver"":1,""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_name"":""WHO"",""user_rank"":6339,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","7","{""Time"":""2026-02-14 17:18:10"",""UserUUID"":""3f84fde0-0493-11f1-9957-f95aabb93e1e"",""attendance_count"":7,""b.diamond"":51959,""b.ruby"":0,""boxAllCount"":540,""curserver"":1,""install_day"":""2026-02-08"",""total_payment_amount"":15400,""user_name"":""정승제아닙니다"",""user_rank"":6185,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","6","{""Time"":""2026-02-14 15:40:08"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""attendance_count"":6,""b.diamond"":227503,""b.ruby"":330,""boxAllCount"":1560,""curserver"":1,""install_day"":""2026-02-09"",""total_payment_amount"":106700,""user_name"":""태발"",""user_rank"":6227,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","14","{""Time"":""2026-02-14 15:20:37"",""UserUUID"":""87d16350-6e24-11f0-9c1d-17e8e8d46ec6"",""attendance_count"":14,""b.diamond"":357835,""b.ruby"":0,""boxAllCount"":5700,""curserver"":1,""install_day"":""2025-07-31"",""total_payment_amount"":7700,""user_name"":""헤파이토스"",""user_rank"":6162,""user_stage"":200}"
