"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_300 (App)","W:24_0A:23_0","3","{""Time"":""2026-02-27 07:42:14"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""attendance_count"":3,""b.diamond"":142399,""b.ruby"":0,""boxAllCount"":1620,""curserver"":1,""install_day"":""2026-02-25"",""total_payment_amount"":390500,""user_name"":""안도준"",""user_rank"":4617,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","23","{""Time"":""2026-02-27 06:32:54"",""UserUUID"":""cd0f8700-0242-11f1-a2bd-1d1a3a74856e"",""attendance_count"":23,""b.diamond"":35533,""b.ruby"":0,""boxAllCount"":4540,""curserver"":1,""install_day"":""2026-02-05"",""total_payment_amount"":7700,""user_name"":""배도리"",""user_rank"":4219,""user_stage"":300}"
"stage_reached_300 (App)","W:24_0A:23_0","7","{""Time"":""2026-02-27 04:43:00"",""UserUUID"":""0d37aae0-0e84-11f1-a71e-770c9a60627d"",""attendance_count"":7,""b.diamond"":114181,""b.ruby"":2200,""boxAllCount"":9810,""curserver"":1,""install_day"":""2026-02-20"",""total_payment_amount"":260700,""user_name"":""써포트"",""user_rank"":4227,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","22","{""Time"":""2026-02-27 01:52:53"",""UserUUID"":""1dd874c0-02e4-11f1-b972-f5fd062e16b1"",""attendance_count"":22,""b.diamond"":140509,""b.ruby"":0,""boxAllCount"":8690,""curserver"":1,""install_day"":""2026-02-05"",""total_payment_amount"":7700,""user_name"":""수월도령"",""user_rank"":4242,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","28","{""Time"":""2026-02-26 23:11:39"",""UserUUID"":""a33b0710-fd24-11f0-bc60-b94598b2ad79"",""attendance_count"":28,""b.diamond"":2436,""b.ruby"":0,""boxAllCount"":4620,""curserver"":1,""install_day"":""2026-01-29"",""total_payment_amount"":7700,""user_name"":""아스콘"",""user_rank"":4219,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:22_0","25","{""Time"":""2026-02-26 22:21:27"",""UserUUID"":""1d6068c0-002a-11f1-af4c-c771101c5847"",""attendance_count"":25,""b.diamond"":136935,""b.ruby"":0,""boxAllCount"":2810,""curserver"":1,""install_day"":""2026-02-02"",""total_payment_amount"":7700,""user_name"":""DDUDDI"",""user_rank"":4255,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","20","{""Time"":""2026-02-26 21:34:13"",""UserUUID"":""c60cd180-0411-11f1-9ce6-6170d1f9bdf3"",""attendance_count"":20,""b.diamond"":119781,""b.ruby"":0,""boxAllCount"":7990,""curserver"":1,""install_day"":""2026-02-07"",""total_payment_amount"":7700,""user_name"":""vfggh"",""user_rank"":4223,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","12","{""Time"":""2026-02-26 19:52:50"",""UserUUID"":""e75206c0-0a75-11f1-a426-b7ab9b1c14a8"",""attendance_count"":12,""b.diamond"":28461,""b.ruby"":0,""boxAllCount"":4180,""curserver"":1,""install_day"":""2026-02-15"",""total_payment_amount"":41800,""user_name"":""수헌1"",""user_rank"":4215,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","25","{""Time"":""2026-02-26 18:45:12"",""UserUUID"":""83bf7a70-0025-11f1-88e5-37ecc7bd1a04"",""attendance_count"":25,""b.diamond"":25370,""b.ruby"":0,""boxAllCount"":7750,""curserver"":1,""install_day"":""2026-02-02"",""total_payment_amount"":7700,""user_name"":""쟈갈"",""user_rank"":4211,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","32","{""Time"":""2026-02-26 18:07:44"",""UserUUID"":""788fd000-fa94-11f0-ac89-6f4232109163"",""attendance_count"":32,""b.diamond"":1130097,""b.ruby"":0,""boxAllCount"":6480,""curserver"":1,""install_day"":""2026-01-26"",""total_payment_amount"":14300,""user_name"":""남알"",""user_rank"":4217,""user_stage"":300}"
