"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2026-02-27 07:09:35"",""UserUUID"":""dad84e50-a5e8-11f0-8240-21e719137fdd"",""a_EventItem"":"""",""a_attendance_count"":141,""a_user_name"":""촉도리"",""a_user_stage"":964,""b.diamond"":70902,""b.ruby"":110,""boxAllCount"":21550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-10"",""total_payment_amount"":306900,""user_rank"":569}","Minigame_Product_draw_0__550",550
"ItemPurchased (App)","{""Time"":""2026-02-27 07:03:00"",""UserUUID"":""0f9049d0-618e-11f0-bd36-5f31c52cdc75"",""a_EventItem"":"""",""a_attendance_count"":94,""a_user_name"":""아마테라스"",""a_user_stage"":1252,""b.diamond"":4637243,""b.ruby"":48320,""boxAllCount"":45320,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":7712100,""user_rank"":481}","돌발_스테이지__23__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-27 06:54:57"",""UserUUID"":""0f9049d0-618e-11f0-bd36-5f31c52cdc75"",""a_EventItem"":"""",""a_attendance_count"":94,""a_user_name"":""아마테라스"",""a_user_stage"":1232,""b.diamond"":4312743,""b.ruby"":51620,""boxAllCount"":45130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":7712100,""user_rank"":481}","구독권4__660",660
"ItemPurchased (App)","{""Time"":""2026-02-27 06:54:54"",""UserUUID"":""0f9049d0-618e-11f0-bd36-5f31c52cdc75"",""a_EventItem"":"""",""a_attendance_count"":94,""a_user_name"":""아마테라스"",""a_user_stage"":1232,""b.diamond"":4301743,""b.ruby"":52280,""boxAllCount"":45130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":7712100,""user_rank"":481}","구독권3__660",660
"ItemPurchased (App)","{""Time"":""2026-02-27 06:54:15"",""UserUUID"":""0f9049d0-618e-11f0-bd36-5f31c52cdc75"",""a_EventItem"":"""",""a_attendance_count"":94,""a_user_name"":""아마테라스"",""a_user_stage"":1231,""b.diamond"":4182218,""b.ruby"":52940,""boxAllCount"":45130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":7712100,""user_rank"":481}","돌발_절멸타확률__2__990",990
"ItemPurchased (App)","{""Time"":""2026-02-27 06:48:41"",""UserUUID"":""0ee81dd0-1315-11f1-8fbc-dd149782c531"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""돈없다"",""a_user_stage"":91,""b.diamond"":132630,""b.ruby"":0,""boxAllCount"":1980,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-26"",""total_payment_amount"":18700,""user_rank"":9008}","돌발_던전1__0__550",550
"ItemPurchased (App)","{""Time"":""2026-02-27 06:46:53"",""UserUUID"":""0ee81dd0-1315-11f1-8fbc-dd149782c531"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""돈없다"",""a_user_stage"":91,""b.diamond"":117130,""b.ruby"":550,""boxAllCount"":1980,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-26"",""total_payment_amount"":18700,""user_rank"":9008}","사냥 패스__0__550",550
"ItemPurchased (App)","{""Time"":""2026-02-27 06:45:45"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":1656874,""b.ruby"":2750,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":9172900,""user_rank"":12}","(기간한정 주간)입장권__3__11000",11000
"ItemPurchased (App)","{""Time"":""2026-02-27 06:44:00"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":16474,""b.ruby"":8250,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":9117900,""user_rank"":12}","돌발_패기__24__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-27 06:43:56"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":278,""b.diamond"":560174,""b.ruby"":0,""boxAllCount"":1500,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":390500,""user_rank"":4971}","돌발_고려2__6__3300",3300
