"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_300 (App)","W:22_0A:19_0","12","{""attendance_count"":12,""install_day"":""2025-07-19"",""total_payment_amount"":29700,""user_name"":""베니어"",""user_rank"":236,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","15","{""attendance_count"":15,""install_day"":""2025-07-17"",""total_payment_amount"":7700,""user_name"":""뱅포에틱"",""user_rank"":212,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","14","{""attendance_count"":14,""install_day"":""2025-07-18"",""total_payment_amount"":62700,""user_name"":""봉딱이"",""user_rank"":559,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:20_0","14","{""attendance_count"":14,""install_day"":""2025-07-16"",""total_payment_amount"":7700,""user_name"":""하룻밤십만원"",""user_rank"":199,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:21_0","13","{""attendance_count"":13,""install_day"":""2025-07-19"",""total_payment_amount"":18700,""user_name"":""루사"",""user_rank"":211,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","15","{""attendance_count"":15,""install_day"":""2025-07-17"",""total_payment_amount"":80300,""user_name"":""낭만표류기"",""user_rank"":388,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","12","{""attendance_count"":12,""install_day"":""2025-07-20"",""total_payment_amount"":0,""user_name"":""가륜"",""user_rank"":213,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","13","{""attendance_count"":13,""install_day"":""2025-07-19"",""total_payment_amount"":97900,""user_name"":""GaDo"",""user_rank"":208,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","14","{""attendance_count"":14,""install_day"":""2025-07-18"",""total_payment_amount"":180400,""user_name"":""방귀꾼"",""user_rank"":218,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:21_0","7","{""attendance_count"":7,""install_day"":""2025-07-25"",""total_payment_amount"":561000,""user_name"":""로하이"",""user_rank"":226,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","5","{""attendance_count"":5,""install_day"":""2025-07-26"",""total_payment_amount"":154000,""user_name"":""아루맘"",""user_rank"":272,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:21_0","13","{""attendance_count"":13,""install_day"":""2025-07-19"",""total_payment_amount"":79200,""user_name"":""복실"",""user_rank"":206,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","12","{""attendance_count"":12,""install_day"":""2025-07-20"",""total_payment_amount"":190300,""user_name"":""하야안"",""user_rank"":207,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:18_0","14","{""attendance_count"":14,""install_day"":""2025-07-18"",""total_payment_amount"":93500,""user_name"":""민들레옹"",""user_rank"":207,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","14","{""attendance_count"":14,""install_day"":""2025-07-18"",""total_payment_amount"":7700,""user_name"":""박달매"",""user_rank"":212,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","13","{""attendance_count"":13,""install_day"":""2025-07-18"",""total_payment_amount"":176000,""user_name"":""지남샘"",""user_rank"":219,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","16","{""attendance_count"":16,""install_day"":""2025-07-16"",""total_payment_amount"":7700,""user_name"":""환세취호전"",""user_rank"":205,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:21_0","13","{""attendance_count"":13,""install_day"":""2025-07-19"",""total_payment_amount"":303600,""user_name"":""상영중"",""user_rank"":202,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:20_0","15","{""attendance_count"":15,""install_day"":""2025-07-16"",""total_payment_amount"":29700,""user_name"":""김햇반"",""user_rank"":205,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:19_0","13","{""attendance_count"":13,""install_day"":""2025-07-18"",""total_payment_amount"":130900,""user_name"":""홈쇼핑"",""user_rank"":335,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:19_0","10","{""attendance_count"":10,""install_day"":""2025-07-21"",""total_payment_amount"":249700,""user_name"":""조노비"",""user_rank"":199,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:19_0","12","{""attendance_count"":12,""install_day"":""2025-07-20"",""total_payment_amount"":110000,""user_name"":""길길길"",""user_rank"":235,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","16","{""attendance_count"":16,""install_day"":""2025-07-15"",""total_payment_amount"":33000,""user_name"":""마캔"",""user_rank"":198,""user_stage"":300}"
"stage_reached_300 (App)","W:21_0A:19_0","13","{""attendance_count"":13,""install_day"":""2025-07-19"",""total_payment_amount"":146300,""user_name"":""물긷는아낙네"",""user_rank"":236,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:19_0","10","{""attendance_count"":10,""install_day"":""2025-07-21"",""total_payment_amount"":196900,""user_name"":""미율"",""user_rank"":194,""user_stage"":300}"
"stage_reached_300 (App)","W:20_0A:20_0","5","{""attendance_count"":5,""install_day"":""2025-07-26"",""total_payment_amount"":305800,""user_name"":""김하얀"",""user_rank"":192,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","13","{""attendance_count"":13,""install_day"":""2025-07-18"",""total_payment_amount"":187000,""user_name"":""조단비"",""user_rank"":186,""user_stage"":300}"
"stage_reached_300 (App)","W:22_0A:20_0","14","{""attendance_count"":14,""install_day"":""2025-07-18"",""total_payment_amount"":206800,""user_name"":""mc재명"",""user_rank"":193,""user_stage"":300}"
"stage_reached_300 (App)","W:23_0A:20_0","3","{""attendance_count"":3,""install_day"":""2025-07-29"",""total_payment_amount"":887700,""user_name"":""암부"",""user_rank"":350,""user_stage"":300}"
