"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 22:46:32"",""UserUUID"":""1ac2ce60-2464-11f1-bcb4-fb9658b0910d"",""attendanceCount"":11,""attendance_count"":11,""b.diamond"":2986,""b.ruby"":0,""boxAllCount"":6010,""curserver"":1,""equipmentData"":""W:21_0A:20_0"",""install_day"":""2026-03-20"",""totalPayment"":0,""total_payment_amount"":0,""user_name"":""쯔모"",""user_rank"":6971,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 22:19:44"",""UserUUID"":""bfd270f0-1ffe-11f1-8f2a-3d8b044b69fd"",""attendanceCount"":16,""attendance_count"":16,""b.diamond"":14353,""b.ruby"":0,""boxAllCount"":6310,""curserver"":1,""equipmentData"":""W:22_0A:20_0"",""install_day"":""2026-03-14"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""쿠로사이키"",""user_rank"":7083,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 22:09:06"",""UserUUID"":""dfa565b0-2a8d-11f1-858e-4f6575640513"",""attendanceCount"":3,""attendance_count"":3,""b.diamond"":16112,""b.ruby"":990,""boxAllCount"":1230,""curserver"":1,""equipmentData"":""W:23_0A:18_0"",""install_day"":""2026-03-28"",""totalPayment"":106700,""total_payment_amount"":106700,""user_name"":""옹빈"",""user_rank"":6918,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 21:13:30"",""UserUUID"":""b352c010-774c-11f0-ab16-27421ba93c29"",""attendanceCount"":23,""attendance_count"":23,""b.diamond"":176938,""b.ruby"":0,""boxAllCount"":2950,""curserver"":1,""equipmentData"":""W:20_0A:20_0"",""install_day"":""2025-08-12"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""아루872"",""user_rank"":7419,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 20:39:27"",""UserUUID"":""43a0ac20-2299-11f1-b6d0-9d306f0d152a"",""attendanceCount"":12,""attendance_count"":12,""b.diamond"":744029,""b.ruby"":0,""boxAllCount"":3660,""curserver"":1,""equipmentData"":""W:20_0A:19_0"",""install_day"":""2026-03-18"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""헉성현"",""user_rank"":6954,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 20:12:40"",""UserUUID"":""39dca4f0-22c1-11f1-ac0d-694b7109ed20"",""attendanceCount"":13,""attendance_count"":13,""b.diamond"":359902,""b.ruby"":0,""boxAllCount"":11120,""curserver"":1,""equipmentData"":""W:21_0A:20_0"",""install_day"":""2026-03-18"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""옥수수님"",""user_rank"":6999,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 19:36:14"",""UserUUID"":""09d89330-29d4-11f1-8a8d-bb8fe2e9140f"",""attendanceCount"":4,""attendance_count"":4,""b.diamond"":34693,""b.ruby"":0,""boxAllCount"":2430,""curserver"":1,""equipmentData"":""W:20_0A:19_0"",""install_day"":""2026-03-27"",""totalPayment"":41800,""total_payment_amount"":41800,""user_name"":""리나인더스"",""user_rank"":6940,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 19:06:35"",""UserUUID"":""25339290-2116-11f1-afa7-f314b96dad96"",""attendanceCount"":15,""attendance_count"":15,""b.diamond"":3826,""b.ruby"":0,""boxAllCount"":3240,""curserver"":1,""equipmentData"":""W:20_0A:19_0"",""install_day"":""2026-03-16"",""totalPayment"":0,""total_payment_amount"":0,""user_name"":""헌원"",""user_rank"":6916,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 18:59:05"",""UserUUID"":""4b1830c0-284f-11f1-a627-174d3d71e50f"",""attendanceCount"":6,""attendance_count"":6,""b.diamond"":82219,""b.ruby"":0,""boxAllCount"":6970,""curserver"":1,""equipmentData"":""W:21_0A:22_0"",""install_day"":""2026-03-25"",""totalPayment"":40700,""total_payment_amount"":40700,""user_name"":""소율아범"",""user_rank"":6865,""user_stage"":200}"
"stage_reached_200 (App)",,,"{""Time"":""2026-03-30 18:56:06"",""UserUUID"":""182ea800-24fe-11f1-a164-2dbde1d6ef50"",""attendanceCount"":9,""attendance_count"":9,""b.diamond"":119720,""b.ruby"":0,""boxAllCount"":1440,""curserver"":1,""equipmentData"":""W:20_0A:19_0"",""install_day"":""2026-03-21"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""끄러어억"",""user_rank"":6914,""user_stage"":200}"
