"Event Category","Custom Event Properties","Product ID","Product Price"
"Order Complete (App)","{""a_attendance_count"":7,""a_user_name"":""봄마토"",""a_user_stage"":200,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":117700,""user_rank"":2153}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""희동삼"",""a_user_stage"":301,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":129800,""user_rank"":205}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""bbbb"",""a_user_stage"":150,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":25300,""user_rank"":3262}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":7,""a_user_name"":""가을빛달"",""a_user_stage"":254,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":227700,""user_rank"":886}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""흰준이"",""a_user_stage"":36,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":11629}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":15,""a_user_name"":""천하난세"",""a_user_stage"":535,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-16"",""total_payment_amount"":1749000,""user_rank"":10}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""지남샘"",""a_user_stage"":326,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":198000,""user_rank"":150}","ruby_5",55000
"Order Complete (App)","{""a_attendance_count"":3,""a_user_name"":""행행"",""a_user_stage"":92,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":0,""user_rank"":5322}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":6,""a_user_name"":""요피엘"",""a_user_stage"":274,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":182600,""user_rank"":489}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""일지로문득이"",""a_user_stage"":36,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":6600,""user_rank"":13318}","ruby_1",1100
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""방귀꾼"",""a_user_stage"":310,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":191400,""user_rank"":196}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""일지로문득이"",""a_user_stage"":36,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":13318}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""심심하다"",""a_user_stage"":16,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""원필"",""a_user_stage"":187,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":0,""user_rank"":2462}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""키드"",""a_user_stage"":450,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":1008700,""user_rank"":22}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""갬성"",""a_user_stage"":65,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":29700,""user_rank"":9116}","ruby_1",1100
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""갬성"",""a_user_stage"":65,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":18700,""user_rank"":9116}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""세이러브"",""a_user_stage"":276,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":62700,""user_rank"":471}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":15,""a_user_name"":""지희88"",""a_user_stage"":291,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":86900,""user_rank"":257}","ruby_4",33000
"Order Complete (App)","{""a_attendance_count"":3,""a_user_name"":""난세난난세"",""a_user_stage"":115,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":117700,""user_rank"":4330}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""공쿤"",""a_user_stage"":251,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":7700,""user_rank"":951}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""갬성"",""a_user_stage"":54,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":7700,""user_rank"":9116}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""페파포"",""a_user_stage"":9,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":3,""a_user_name"":""난세난난세"",""a_user_stage"":115,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":7700,""user_rank"":4330}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":15,""a_user_name"":""지희88"",""a_user_stage"":290,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":53900,""user_rank"":266}","ruby_4",33000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""Llama"",""a_user_stage"":45,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":10799}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""고난"",""a_user_stage"":11,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":6,""a_user_name"":""짬쥐"",""a_user_stage"":167,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":0,""user_rank"":2950}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""방랑검객"",""a_user_stage"":342,""iap_platform"":""OneStore"",""install_day"":""2025-07-17"",""total_payment_amount"":133100,""user_rank"":110}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""총이님"",""a_user_stage"":68,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":7240}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""천사오빵"",""a_user_stage"":411,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":605000,""user_rank"":40}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":12,""a_user_name"":""나대는"",""a_user_stage"":255,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":22000,""user_rank"":877}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""펌킨"",""a_user_stage"":24,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":13302}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":2,""a_user_name"":""코리아se스머신"",""a_user_stage"":76,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-30"",""total_payment_amount"":69300,""user_rank"":6884}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":2,""a_user_name"":""코리아se스머신"",""a_user_stage"":76,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-30"",""total_payment_amount"":47300,""user_rank"":6884}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""현기증난다고"",""a_user_stage"":7,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":4,""a_user_name"":""행백이"",""a_user_stage"":241,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-28"",""total_payment_amount"":106700,""user_rank"":1417}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""케즈"",""a_user_stage"":24,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-30"",""total_payment_amount"":0,""user_rank"":13296}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":15,""a_user_name"":""지희88"",""a_user_stage"":286,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":20900,""user_rank"":602}","ruby_4",33000
"Order Complete (App)","{""a_attendance_count"":4,""a_user_name"":""행백이"",""a_user_stage"":236,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-28"",""total_payment_amount"":100100,""user_rank"":1417}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":3,""a_user_name"":""김사과"",""a_user_stage"":57,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":0,""user_rank"":8941}","ruby_3",11000
"Order Complete (App)","{""a_attendance_count"":2,""a_user_name"":""이야이"",""a_user_stage"":92,""iap_platform"":""OneStore"",""install_day"":""2025-07-30"",""total_payment_amount"":53900,""user_rank"":5144}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""알라신"",""a_user_stage"":41,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":12098}","ads_remove",7700
