"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_250 (App)","W:22_0A:20_0","3","{""attendance_count"":3,""b.diamond"":71175,""b.ruby"":220,""curserver"":1,""install_day"":""2025-08-28"",""total_payment_amount"":282700,""user_name"":""샮얅"",""user_rank"":3690,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:20_0","9","{""attendance_count"":9,""b.diamond"":284693,""b.ruby"":1760,""curserver"":1,""install_day"":""2025-08-23"",""total_payment_amount"":150700,""user_name"":""범피두피"",""user_rank"":3654,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:22_0","22","{""attendance_count"":22,""b.diamond"":184108,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-02"",""total_payment_amount"":7700,""user_name"":""조비"",""user_rank"":3891,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","21","{""attendance_count"":21,""b.diamond"":899,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-11"",""total_payment_amount"":7700,""user_name"":""레이니더크"",""user_rank"":3820,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","27","{""attendance_count"":27,""b.diamond"":87966,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-02"",""total_payment_amount"":0,""user_name"":""삼강오륜누리"",""user_rank"":3653,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","15","{""attendance_count"":15,""b.diamond"":3279,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-17"",""total_payment_amount"":7700,""user_name"":""난세표류기2기"",""user_rank"":3651,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:19_0","8","{""attendance_count"":8,""b.diamond"":32316,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-24"",""total_payment_amount"":7700,""user_name"":""홍다람"",""user_rank"":3700,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","30","{""attendance_count"":30,""b.diamond"":2167563,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-02"",""total_payment_amount"":7700,""user_name"":""될놈1"",""user_rank"":3651,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:19_0","14","{""attendance_count"":14,""b.diamond"":57073,""b.ruby"":880,""curserver"":1,""install_day"":""2025-08-17"",""total_payment_amount"":128700,""user_name"":""슬아태민빠"",""user_rank"":3698,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:20_0","18","{""attendance_count"":18,""b.diamond"":1955,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-14"",""total_payment_amount"":7700,""user_name"":""Chaser"",""user_rank"":3698,""user_stage"":250}"
"stage_reached_250 (App)","W:23_0A:21_0","12","{""attendance_count"":12,""b.diamond"":359150,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-20"",""total_payment_amount"":7700,""user_name"":""Nemo"",""user_rank"":3650,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","7","{""attendance_count"":7,""b.diamond"":2408,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-25"",""total_payment_amount"":42900,""user_name"":""Astar"",""user_rank"":3694,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:20_0","22","{""attendance_count"":22,""b.diamond"":2300,""b.ruby"":0,""curserver"":0,""install_day"":""2024-11-29"",""total_payment_amount"":0,""user_name"":""초코야놀자"",""user_rank"":2593,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","11","{""attendance_count"":11,""b.diamond"":123235,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-21"",""total_payment_amount"":7700,""user_name"":""무면허"",""user_rank"":3804,""user_stage"":250}"
"stage_reached_250 (App)","W:23_0A:19_0","26","{""attendance_count"":26,""b.diamond"":256693,""b.ruby"":0,""curserver"":1,""install_day"":""2025-07-30"",""total_payment_amount"":0,""user_name"":""느는근"",""user_rank"":3694,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:23_0","11","{""attendance_count"":11,""b.diamond"":220642,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-21"",""total_payment_amount"":7700,""user_name"":""이민상"",""user_rank"":3750,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:19_0","11","{""attendance_count"":11,""b.diamond"":28202,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-19"",""total_payment_amount"":7700,""user_name"":""피렛"",""user_rank"":3693,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:20_0","21","{""attendance_count"":21,""b.diamond"":217910,""b.ruby"":440,""curserver"":1,""install_day"":""2025-07-28"",""total_payment_amount"":51700,""user_name"":""sr0320"",""user_rank"":3688,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:19_0","21","{""attendance_count"":21,""b.diamond"":27243,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-11"",""total_payment_amount"":0,""user_name"":""갓밀크"",""user_rank"":3796,""user_stage"":250}"
"stage_reached_250 (App)","W:23_0A:19_0","10","{""attendance_count"":10,""b.diamond"":181837,""b.ruby"":260,""curserver"":1,""install_day"":""2025-08-21"",""total_payment_amount"":157300,""user_name"":""Leddie"",""user_rank"":3738,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:20_0","37","{""attendance_count"":37,""b.diamond"":32095,""b.ruby"":0,""curserver"":1,""install_day"":""2025-07-25"",""total_payment_amount"":0,""user_name"":""맨장군"",""user_rank"":3906,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:22_0","19","{""attendance_count"":19,""b.diamond"":75306,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-13"",""total_payment_amount"":7700,""user_name"":""춘추의기"",""user_rank"":3943,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","10","{""attendance_count"":10,""b.diamond"":3212,""b.ruby"":770,""curserver"":1,""install_day"":""2025-08-22"",""total_payment_amount"":18700,""user_name"":""삐삐빠빠"",""user_rank"":3744,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:19_0","11","{""attendance_count"":11,""b.diamond"":3384,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-21"",""total_payment_amount"":0,""user_name"":""무야뭐야"",""user_rank"":3633,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:23_0","30","{""attendance_count"":30,""b.diamond"":2423,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-01"",""total_payment_amount"":0,""user_name"":""로니아스94"",""user_rank"":3633,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:20_0","8","{""attendance_count"":8,""b.diamond"":106585,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-22"",""total_payment_amount"":7700,""user_name"":""쥐치"",""user_rank"":3789,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:22_0","28","{""attendance_count"":28,""b.diamond"":65096,""b.ruby"":110,""curserver"":1,""install_day"":""2025-08-03"",""total_payment_amount"":14300,""user_name"":""태안표류기"",""user_rank"":3738,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:20_0","17","{""attendance_count"":17,""b.diamond"":320545,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-15"",""total_payment_amount"":7700,""user_name"":""인천불개미"",""user_rank"":3738,""user_stage"":250}"
"stage_reached_250 (App)","W:19_0A:18_0","1","{""attendance_count"":1,""b.diamond"":19615,""b.ruby"":8690,""curserver"":1,""install_day"":""2025-08-30"",""total_payment_amount"":524700,""user_name"":""재향"",""user_rank"":3855,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","24","{""attendance_count"":24,""b.diamond"":1370027,""b.ruby"":110,""curserver"":1,""install_day"":""2025-08-08"",""total_payment_amount"":18700,""user_name"":""붕어싸만코"",""user_rank"":3630,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:19_0","18","{""attendance_count"":18,""b.diamond"":172898,""b.ruby"":0,""curserver"":1,""install_day"":""2025-07-27"",""total_payment_amount"":7700,""user_name"":""뚜리"",""user_rank"":3630,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:20_0","4","{""attendance_count"":4,""b.diamond"":32154,""b.ruby"":2720,""curserver"":1,""install_day"":""2025-08-27"",""total_payment_amount"":348700,""user_name"":""후운"",""user_rank"":3999,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:20_0","16","{""attendance_count"":16,""b.diamond"":88962,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-15"",""total_payment_amount"":7700,""user_name"":""나는빛"",""user_rank"":3625,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","12","{""attendance_count"":12,""b.diamond"":20162,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-20"",""total_payment_amount"":18700,""user_name"":""ewsg"",""user_rank"":3731,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:19_0","13","{""attendance_count"":13,""b.diamond"":2568,""b.ruby"":330,""curserver"":1,""install_day"":""2025-08-18"",""total_payment_amount"":11000,""user_name"":""천지"",""user_rank"":3625,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:19_0","10","{""attendance_count"":10,""b.diamond"":3028,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-22"",""total_payment_amount"":7700,""user_name"":""끼야아옹"",""user_rank"":3670,""user_stage"":250}"
"stage_reached_250 (App)","W:19_0A:19_0","6","{""attendance_count"":6,""b.diamond"":7629,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-26"",""total_payment_amount"":137500,""user_name"":""문학이"",""user_rank"":3976,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","13","{""attendance_count"":13,""b.diamond"":112485,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-19"",""total_payment_amount"":7700,""user_name"":""김찬종"",""user_rank"":3620,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:19_0","9","{""attendance_count"":9,""b.diamond"":11401,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-23"",""total_payment_amount"":7700,""user_name"":""안녕장학금"",""user_rank"":3779,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:20_0","15","{""attendance_count"":15,""b.diamond"":66292,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-16"",""total_payment_amount"":7700,""user_name"":""상철"",""user_rank"":3665,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","16","{""attendance_count"":16,""b.diamond"":326285,""b.ruby"":0,""curserver"":1,""install_day"":""2025-07-31"",""total_payment_amount"":7700,""user_name"":""은하별"",""user_rank"":3620,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:23_0","42","{""attendance_count"":42,""b.diamond"":676669,""b.ruby"":0,""curserver"":1,""install_day"":""2025-07-20"",""total_payment_amount"":0,""user_name"":""RedsNo8"",""user_rank"":3776,""user_stage"":250}"
"stage_reached_250 (App)","W:23_0A:20_0","17","{""attendance_count"":17,""b.diamond"":132688,""b.ruby"":110,""curserver"":1,""install_day"":""2025-07-28"",""total_payment_amount"":14300,""user_name"":""알라베라"",""user_rank"":3726,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","15","{""attendance_count"":15,""b.diamond"":4871,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-15"",""total_payment_amount"":0,""user_name"":""배기진스"",""user_rank"":3612,""user_stage"":250}"
"stage_reached_250 (App)","W:20_0A:19_0","22","{""attendance_count"":22,""b.diamond"":902042,""b.ruby"":0,""curserver"":1,""install_day"":""2025-08-09"",""total_payment_amount"":0,""user_name"":""율민"",""user_rank"":3663,""user_stage"":250}"
"stage_reached_250 (App)","W:22_0A:19_0","5","{""attendance_count"":5,""b.diamond"":208677,""b.ruby"":110,""curserver"":1,""install_day"":""2025-08-26"",""total_payment_amount"":201300,""user_name"":""지마"",""user_rank"":3902,""user_stage"":250}"
"stage_reached_250 (App)","W:21_0A:22_0","27","{""attendance_count"":27,""b.diamond"":129744,""b.ruby"":0,""curserver"":1,""install_day"":""2025-07-25"",""total_payment_amount"":7700,""user_name"":""쭈니띠"",""user_rank"":3772,""user_stage"":250}"
