"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 20:32:43"",""UserUUID"":""b09f0750-31c0-11f1-9427-136d155409e6"",""attendanceCount"":10,""attendance_count"":10,""b.diamond"":335375,""b.ruby"":990,""boxAllCount"":6310,""curserver"":2,""equipmentData"":""W:24_1A:23_0"",""install_day"":""2026-04-06"",""totalPayment"":1004300,""total_payment_amount"":1004300,""user_name"":""깨순이"",""user_rank"":15,""user_stage"":10082}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 09:12:59"",""UserUUID"":""99dd8280-04a2-11f1-b27f-03ba745c9205"",""attendanceCount"":67,""attendance_count"":67,""b.diamond"":198293,""b.ruby"":0,""boxAllCount"":12370,""curserver"":1,""equipmentData"":""W:24_2A:21_0"",""install_day"":""2026-02-08"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""바다레모"",""user_rank"":2492,""user_stage"":10071}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 09:05:45"",""UserUUID"":""b37b7720-a8b7-11f0-b7c6-8bb6833ccb09"",""attendanceCount"":143,""attendance_count"":143,""b.diamond"":6044,""b.ruby"":440,""boxAllCount"":19110,""curserver"":1,""equipmentData"":""W:23_0A:23_0"",""install_day"":""2025-10-14"",""totalPayment"":73700,""total_payment_amount"":73700,""user_name"":""튼실스피드"",""user_rank"":2538,""user_stage"":10066}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 06:16:38"",""UserUUID"":""4999fd80-ff84-11f0-b076-b94ad8f680e2"",""attendanceCount"":73,""attendance_count"":73,""b.diamond"":443255,""b.ruby"":0,""boxAllCount"":17390,""curserver"":1,""equipmentData"":""W:24_0A:23_0"",""install_day"":""2026-02-01"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""박으나마나"",""user_rank"":3015,""user_stage"":500}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 05:26:06"",""UserUUID"":""dc124720-f738-11f0-8ce0-f37b10a8621c"",""attendanceCount"":83,""attendance_count"":83,""b.diamond"":684541,""b.ruby"":0,""boxAllCount"":8800,""curserver"":1,""equipmentData"":""W:23_0A:20_0"",""install_day"":""2026-01-22"",""totalPayment"":18700,""total_payment_amount"":18700,""user_name"":""간재미무침"",""user_rank"":2495,""user_stage"":10070}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 01:07:27"",""UserUUID"":""7276aee0-b216-11ef-841c-05d478ac7542"",""attendanceCount"":71,""attendance_count"":71,""b.diamond"":10344,""b.ruby"":0,""boxAllCount"":9730,""curserver"":0,""equipmentData"":""W:23_0A:21_0"",""install_day"":""2024-12-04"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""모해용"",""user_rank"":251,""user_stage"":10066}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-15 01:01:11"",""UserUUID"":""33088e80-f2d5-11f0-87c1-cfe2af4e8a89"",""attendanceCount"":78,""attendance_count"":78,""b.diamond"":27333,""b.ruby"":0,""boxAllCount"":3690,""curserver"":1,""equipmentData"":""W:24_11A:19_0"",""install_day"":""2026-01-16"",""totalPayment"":73700,""total_payment_amount"":73700,""user_name"":""류지은"",""user_rank"":2422,""user_stage"":10083}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-14 22:27:40"",""UserUUID"":""a8d30f80-36de-11f1-a51d-8b12a8fdcca5"",""attendanceCount"":2,""attendance_count"":2,""b.diamond"":11768,""b.ruby"":3630,""boxAllCount"":34520,""curserver"":2,""equipmentData"":""W:24_3A:24_2"",""install_day"":""2026-04-13"",""totalPayment"":1481700,""total_payment_amount"":1481700,""user_name"":""울돌목"",""user_rank"":14,""user_stage"":10073}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-14 18:16:40"",""UserUUID"":""edcde1e0-c7e0-11f0-a3e8-91c8bd9f2638"",""attendanceCount"":103,""attendance_count"":103,""b.diamond"":336702,""b.ruby"":0,""boxAllCount"":13560,""curserver"":1,""equipmentData"":""W:24_0A:21_0"",""install_day"":""2025-11-22"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""kim8538"",""user_rank"":2577,""user_stage"":10061}"
"stage_reached_500 (App)",,,"{""Time"":""2026-04-14 13:50:14"",""UserUUID"":""9cc18b30-88c5-11f0-8ff0-77de06cdb048"",""attendanceCount"":80,""attendance_count"":80,""b.diamond"":964,""b.ruby"":0,""boxAllCount"":23980,""curserver"":1,""equipmentData"":""W:24_1A:23_0"",""install_day"":""2025-09-03"",""totalPayment"":7700,""total_payment_amount"":7700,""user_name"":""여홍홍홍"",""user_rank"":3020,""user_stage"":500}"
