"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-03-13 14:56:33"",""UserUUID"":""2f17eb50-1890-11f1-8212-2dc8b4a817d2"",""a_attendance_count"":7,""a_user_name"":""에잇만듀"",""a_user_stage"":120,""b.diamond"":1004810,""b.ruby"":0,""boxAllCount"":3120,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-05"",""total_payment_amount"":0,""user_rank"":8120}"
"Order Complete (App)","{""Time"":""2026-03-13 14:53:01"",""UserUUID"":""f73235a0-033c-11f1-a459-990206bf3afe"",""a_attendance_count"":36,""a_user_name"":""skian"",""a_user_stage"":465,""b.diamond"":9975,""b.ruby"":1100,""boxAllCount"":4540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-06"",""total_payment_amount"":51700,""user_rank"":2562}"
"Order Complete (App)","{""Time"":""2026-03-13 14:52:05"",""UserUUID"":""f73235a0-033c-11f1-a459-990206bf3afe"",""a_attendance_count"":36,""a_user_name"":""skian"",""a_user_stage"":465,""b.diamond"":4975,""b.ruby"":0,""boxAllCount"":4540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-06"",""total_payment_amount"":40700,""user_rank"":2562}"
"Order Complete (App)","{""Time"":""2026-03-13 14:23:49"",""UserUUID"":""32230690-1e71-11f1-a99a-ed166bf920d4"",""a_attendance_count"":1,""a_user_name"":""이잉수"",""a_user_stage"":85,""b.diamond"":245932,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":7700,""user_rank"":12825}"
"Order Complete (App)","{""Time"":""2026-03-13 14:16:51"",""UserUUID"":""4627be90-1e9b-11f1-8dde-9fb48f0eb4da"",""a_attendance_count"":1,""a_user_name"":""길시"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 13:34:12"",""UserUUID"":""25ce2400-1ab7-11f1-a9c1-15df98c235a5"",""a_attendance_count"":3,""a_user_name"":""leeseong"",""a_user_stage"":41,""b.diamond"":23341,""b.ruby"":0,""boxAllCount"":1910,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-08"",""total_payment_amount"":7700,""user_rank"":14859}"
"Order Complete (App)","{""Time"":""2026-03-13 13:15:45"",""UserUUID"":""c1e1adc0-1e91-11f1-9b70-cb636334fcf5"",""a_attendance_count"":1,""a_user_name"":""김코인"",""a_user_stage"":6,""b.diamond"":14000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 13:15:26"",""UserUUID"":""25ce2400-1ab7-11f1-a9c1-15df98c235a5"",""a_attendance_count"":3,""a_user_name"":""leeseong"",""a_user_stage"":31,""b.diamond"":38516,""b.ruby"":0,""boxAllCount"":1310,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-08"",""total_payment_amount"":0,""user_rank"":16062}"
"Order Complete (App)","{""Time"":""2026-03-13 12:20:51"",""UserUUID"":""07f74070-062f-11f1-b8eb-710c0511ea81"",""a_attendance_count"":32,""a_user_name"":""기일도옹"",""a_user_stage"":402,""b.diamond"":90876,""b.ruby"":0,""boxAllCount"":4510,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":51700,""user_rank"":3255}"
"Order Complete (App)","{""Time"":""2026-03-13 11:58:21"",""UserUUID"":""a1d84b50-faca-11f0-99fb-757d807012bc"",""a_attendance_count"":46,""a_user_name"":""김신박"",""a_user_stage"":563,""b.diamond"":127913,""b.ruby"":110,""boxAllCount"":19160,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-26"",""total_payment_amount"":733700,""user_rank"":1699}"
"Order Complete (App)","{""Time"":""2026-03-13 11:56:37"",""UserUUID"":""0c1ae1b0-6b1c-11f0-b431-c1779ea5d7f1"",""a_attendance_count"":229,""a_user_name"":""당운룡"",""a_user_stage"":1367,""b.diamond"":550229,""b.ruby"":0,""boxAllCount"":64670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-27"",""total_payment_amount"":2693900,""user_rank"":82}"
"Order Complete (App)","{""Time"":""2026-03-13 11:42:06"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_attendance_count"":35,""a_user_name"":""오늘하루"",""a_user_stage"":868,""b.diamond"":147789,""b.ruby"":550,""boxAllCount"":8150,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":1680800,""user_rank"":873}"
"Order Complete (App)","{""Time"":""2026-03-13 11:28:51"",""UserUUID"":""2cb85eb0-1c39-11f1-8eec-01f185df23cb"",""a_attendance_count"":4,""a_user_name"":""조머머"",""a_user_stage"":211,""b.diamond"":48134,""b.ruby"":110,""boxAllCount"":2520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":20900,""user_rank"":6536}"
"Order Complete (App)","{""Time"":""2026-03-13 11:23:11"",""UserUUID"":""65b4b6d0-6a52-11f0-b350-274e47244e62"",""a_attendance_count"":231,""a_user_name"":""헤나"",""a_user_stage"":1328,""b.diamond"":24378,""b.ruby"":770,""boxAllCount"":53400,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-26"",""total_payment_amount"":60500,""user_rank"":100}"
"Order Complete (App)","{""Time"":""2026-03-13 11:06:21"",""UserUUID"":""2cb85eb0-1c39-11f1-8eec-01f185df23cb"",""a_attendance_count"":4,""a_user_name"":""조머머"",""a_user_stage"":196,""b.diamond"":74884,""b.ruby"":0,""boxAllCount"":2460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":14300,""user_rank"":6706}"
"Order Complete (App)","{""Time"":""2026-03-13 09:33:57"",""UserUUID"":""989a3750-1e70-11f1-bac4-4142090ebddd"",""a_attendance_count"":1,""a_user_name"":""삥구"",""a_user_stage"":20,""b.diamond"":72675,""b.ruby"":0,""boxAllCount"":300,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 09:28:04"",""UserUUID"":""97dd7640-1ddc-11f1-8ddc-8b91ee246d0c"",""a_attendance_count"":2,""a_user_name"":""정성화"",""a_user_stage"":67,""b.diamond"":261971,""b.ruby"":0,""boxAllCount"":510,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":8800,""user_rank"":11480}"
"Order Complete (App)","{""Time"":""2026-03-13 09:24:08"",""UserUUID"":""8bc08150-d09c-11f0-bb57-aba3dbaff4ba"",""a_attendance_count"":100,""a_user_name"":""애리죠나심"",""a_user_stage"":1540,""b.diamond"":210590,""b.ruby"":330,""boxAllCount"":27300,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-03"",""total_payment_amount"":3276900,""user_rank"":30}"
"Order Complete (App)","{""Time"":""2026-03-13 09:15:11"",""UserUUID"":""32230690-1e71-11f1-a99a-ed166bf920d4"",""a_attendance_count"":1,""a_user_name"":""이잉수"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 09:03:06"",""UserUUID"":""dbe82c51-669d-11f0-850c-5560f809d922"",""a_attendance_count"":235,""a_user_name"":""밍글이"",""a_user_stage"":1376,""b.diamond"":24738,""b.ruby"":880,""boxAllCount"":22280,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-22"",""total_payment_amount"":116600,""user_rank"":71}"
"Order Complete (App)","{""Time"":""2026-03-13 08:56:53"",""UserUUID"":""9664b8d0-1a82-11f1-9ecb-73b7093ccf16"",""a_attendance_count"":5,""a_user_name"":""바티칸솔져"",""a_user_stage"":75,""b.diamond"":861683,""b.ruby"":0,""boxAllCount"":1450,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-08"",""total_payment_amount"":0,""user_rank"":10607}"
"Order Complete (App)","{""Time"":""2026-03-13 08:51:21"",""UserUUID"":""ee5eaf80-1e6c-11f1-9100-6f63db8ef650"",""a_attendance_count"":1,""a_user_name"":""안똘"",""a_user_stage"":11,""b.diamond"":129000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 08:50:33"",""UserUUID"":""97dd7640-1ddc-11f1-8ddc-8b91ee246d0c"",""a_attendance_count"":2,""a_user_name"":""정성화"",""a_user_stage"":61,""b.diamond"":330057,""b.ruby"":0,""boxAllCount"":510,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":7700,""user_rank"":12814}"
"Order Complete (App)","{""Time"":""2026-03-13 08:18:16"",""UserUUID"":""c29d2940-695d-11f0-9c6c-658573885763"",""a_attendance_count"":232,""a_user_name"":""KENZO"",""a_user_stage"":1409,""b.diamond"":5949,""b.ruby"":220,""boxAllCount"":18190,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":271700,""user_rank"":62}"
"Order Complete (App)","{""Time"":""2026-03-13 08:15:53"",""UserUUID"":""e4a559e0-1c27-11f1-8899-6328f078cab9"",""a_attendance_count"":4,""a_user_name"":""상기우진"",""a_user_stage"":256,""b.diamond"":744016,""b.ruby"":660,""boxAllCount"":6100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":270600,""user_rank"":5385}"
"Order Complete (App)","{""Time"":""2026-03-13 08:15:41"",""UserUUID"":""e4a559e0-1c27-11f1-8899-6328f078cab9"",""a_attendance_count"":4,""a_user_name"":""상기우진"",""a_user_stage"":256,""b.diamond"":744016,""b.ruby"":550,""boxAllCount"":6100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":269500,""user_rank"":5385}"
"Order Complete (App)","{""Time"":""2026-03-13 08:15:13"",""UserUUID"":""e4a559e0-1c27-11f1-8899-6328f078cab9"",""a_attendance_count"":4,""a_user_name"":""상기우진"",""a_user_stage"":256,""b.diamond"":744016,""b.ruby"":330,""boxAllCount"":6100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":267300,""user_rank"":5385}"
"Order Complete (App)","{""Time"":""2026-03-13 08:00:04"",""UserUUID"":""2a2bc530-a1cb-11f0-8636-7d49ee600f61"",""a_attendance_count"":160,""a_user_name"":""이릴"",""a_user_stage"":872,""b.diamond"":50362,""b.ruby"":2090,""boxAllCount"":14060,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-05"",""total_payment_amount"":867900,""user_rank"":883}"
"Order Complete (App)","{""Time"":""2026-03-13 07:55:45"",""UserUUID"":""426442f0-8f09-11f0-842e-9169428d25e9"",""a_attendance_count"":184,""a_user_name"":""freej"",""a_user_stage"":1129,""b.diamond"":977963,""b.ruby"":110,""boxAllCount"":36780,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-09-11"",""total_payment_amount"":1103300,""user_rank"":351}"
"Order Complete (App)","{""Time"":""2026-03-13 07:34:41"",""UserUUID"":""e4a559e0-1c27-11f1-8899-6328f078cab9"",""a_attendance_count"":4,""a_user_name"":""상기우진"",""a_user_stage"":247,""b.diamond"":725692,""b.ruby"":220,""boxAllCount"":6100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":256300,""user_rank"":6127}"
"Order Complete (App)","{""Time"":""2026-03-13 07:24:22"",""UserUUID"":""70c8fa40-1e5c-11f1-9058-ed5bb063ba63"",""a_attendance_count"":1,""a_user_name"":""아기코끼리"",""a_user_stage"":41,""b.diamond"":9580,""b.ruby"":0,""boxAllCount"":740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":0,""user_rank"":16684}"
"Order Complete (App)","{""Time"":""2026-03-13 07:17:38"",""UserUUID"":""e4a559e0-1c27-11f1-8899-6328f078cab9"",""a_attendance_count"":4,""a_user_name"":""상기우진"",""a_user_stage"":241,""b.diamond"":637892,""b.ruby"":110,""boxAllCount"":5050,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-10"",""total_payment_amount"":223300,""user_rank"":6127}"
"Order Complete (App)","{""Time"":""2026-03-13 07:16:21"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_attendance_count"":501,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":188728,""b.ruby"":2860,""boxAllCount"":336040,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":7338900,""user_rank"":1}"
"Order Complete (App)","{""Time"":""2026-03-13 06:48:15"",""UserUUID"":""b24f7360-1a3b-11f1-b107-d918d40ab90d"",""a_attendance_count"":6,""a_user_name"":""담2"",""a_user_stage"":271,""b.diamond"":11627,""b.ruby"":110,""boxAllCount"":6900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":163900,""user_rank"":4902}"
"Order Complete (App)","{""Time"":""2026-03-13 06:39:28"",""UserUUID"":""46ebb7c0-73ea-11f0-a4d8-ad3ce8d2a042"",""a_attendance_count"":218,""a_user_name"":""김산"",""a_user_stage"":1245,""b.diamond"":547431,""b.ruby"":330,""boxAllCount"":19470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-07"",""total_payment_amount"":1032900,""user_rank"":209}"
"Order Complete (App)","{""Time"":""2026-03-13 06:33:32"",""UserUUID"":""72474400-0cd0-11f1-9221-73d9d2b4086f"",""a_attendance_count"":24,""a_user_name"":""도란도란"",""a_user_stage"":375,""b.diamond"":46749,""b.ruby"":0,""boxAllCount"":6800,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":150700,""user_rank"":3629}"
"Order Complete (App)","{""Time"":""2026-03-13 05:45:50"",""UserUUID"":""3e3f6280-a04e-11f0-8057-e96164e29cdc"",""a_attendance_count"":138,""a_user_name"":""귀여운갱이"",""a_user_stage"":731,""b.diamond"":1009720,""b.ruby"":440,""boxAllCount"":10750,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-03"",""total_payment_amount"":104500,""user_rank"":1204}"
"Order Complete (App)","{""Time"":""2026-03-13 05:43:08"",""UserUUID"":""3e3f6280-a04e-11f0-8057-e96164e29cdc"",""a_attendance_count"":138,""a_user_name"":""귀여운갱이"",""a_user_stage"":731,""b.diamond"":9645,""b.ruby"":2310,""boxAllCount"":10750,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-03"",""total_payment_amount"":104500,""user_rank"":1204}"
"Order Complete (App)","{""Time"":""2026-03-13 05:42:46"",""UserUUID"":""3e3f6280-a04e-11f0-8057-e96164e29cdc"",""a_attendance_count"":138,""a_user_name"":""귀여운갱이"",""a_user_stage"":731,""b.diamond"":9645,""b.ruby"":110,""boxAllCount"":10750,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-03"",""total_payment_amount"":82500,""user_rank"":1204}"
"Order Complete (App)","{""Time"":""2026-03-13 05:32:26"",""UserUUID"":""3e3f6280-a04e-11f0-8057-e96164e29cdc"",""a_attendance_count"":138,""a_user_name"":""귀여운갱이"",""a_user_stage"":731,""b.diamond"":16795,""b.ruby"":110,""boxAllCount"":10720,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-03"",""total_payment_amount"":74800,""user_rank"":1204}"
"Order Complete (App)","{""Time"":""2026-03-13 05:30:43"",""UserUUID"":""98798860-1e4e-11f1-bcc9-af764fb344f0"",""a_attendance_count"":1,""a_user_name"":""아잉2"",""a_user_stage"":11,""b.diamond"":125252,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 04:53:16"",""UserUUID"":""b8873de1-b230-11ef-9cde-f74559775a32"",""a_attendance_count"":7,""a_user_name"":""우락"",""a_user_stage"":170,""b.diamond"":72870,""b.ruby"":0,""boxAllCount"":6010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2024-12-04"",""total_payment_amount"":0,""user_rank"":541}"
"Order Complete (App)","{""Time"":""2026-03-13 04:34:20"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":15,""a_user_name"":""은사"",""a_user_stage"":288,""b.diamond"":5939281,""b.ruby"":440,""boxAllCount"":3740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":478500,""user_rank"":4523}"
"Order Complete (App)","{""Time"":""2026-03-13 04:32:19"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":15,""a_user_name"":""은사"",""a_user_stage"":288,""b.diamond"":5934781,""b.ruby"":330,""boxAllCount"":3710,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":471900,""user_rank"":4523}"
"Order Complete (App)","{""Time"":""2026-03-13 04:25:04"",""UserUUID"":""1d360770-c6d1-11f0-98ff-7fb8a6e16035"",""a_attendance_count"":100,""a_user_name"":""미천태왕"",""a_user_stage"":844,""b.diamond"":59395,""b.ruby"":6600,""boxAllCount"":18980,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-21"",""total_payment_amount"":799700,""user_rank"":985}"
"Order Complete (App)","{""Time"":""2026-03-13 04:24:32"",""UserUUID"":""1d360770-c6d1-11f0-98ff-7fb8a6e16035"",""a_attendance_count"":100,""a_user_name"":""미천태왕"",""a_user_stage"":844,""b.diamond"":59395,""b.ruby"":0,""boxAllCount"":18980,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-21"",""total_payment_amount"":733700,""user_rank"":985}"
"Order Complete (App)","{""Time"":""2026-03-13 04:19:41"",""UserUUID"":""1d360770-c6d1-11f0-98ff-7fb8a6e16035"",""a_attendance_count"":100,""a_user_name"":""미천태왕"",""a_user_stage"":844,""b.diamond"":212895,""b.ruby"":6600,""boxAllCount"":18830,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-21"",""total_payment_amount"":733700,""user_rank"":985}"
"Order Complete (App)","{""Time"":""2026-03-13 04:19:12"",""UserUUID"":""1d360770-c6d1-11f0-98ff-7fb8a6e16035"",""a_attendance_count"":100,""a_user_name"":""미천태왕"",""a_user_stage"":844,""b.diamond"":212895,""b.ruby"":0,""boxAllCount"":18830,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-21"",""total_payment_amount"":667700,""user_rank"":985}"
"Order Complete (App)","{""Time"":""2026-03-13 02:30:42"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_attendance_count"":78,""a_user_name"":""뾰뀨"",""a_user_stage"":1177,""b.diamond"":82861,""b.ruby"":220,""boxAllCount"":16360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":1300200,""user_rank"":272}"
"Order Complete (App)","{""Time"":""2026-03-13 02:08:07"",""UserUUID"":""4e5014a0-04ec-11f1-b18b-4ba44a42d44d"",""a_attendance_count"":34,""a_user_name"":""아기거위"",""a_user_stage"":401,""b.diamond"":71657,""b.ruby"":0,""boxAllCount"":14460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-08"",""total_payment_amount"":173800,""user_rank"":3250}"
"Order Complete (App)","{""Time"":""2026-03-13 01:53:10"",""UserUUID"":""9e8426a0-0915-11f1-ab58-f5ab2de125fe"",""a_attendance_count"":28,""a_user_name"":""아리낑낑"",""a_user_stage"":391,""b.diamond"":68502,""b.ruby"":1100,""boxAllCount"":5600,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":62700,""user_rank"":3479}"
"Order Complete (App)","{""Time"":""2026-03-13 01:52:29"",""UserUUID"":""9e8426a0-0915-11f1-ab58-f5ab2de125fe"",""a_attendance_count"":28,""a_user_name"":""아리낑낑"",""a_user_stage"":391,""b.diamond"":68502,""b.ruby"":0,""boxAllCount"":5600,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":51700,""user_rank"":3479}"
"Order Complete (App)","{""Time"":""2026-03-13 01:33:38"",""UserUUID"":""bf67ac40-7d46-11ef-b8c8-9f6e7b6da44c"",""a_attendance_count"":517,""a_user_name"":""국민병정"",""a_user_stage"":1540,""b.diamond"":269572,""b.ruby"":11000,""boxAllCount"":18060,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-09-28"",""total_payment_amount"":1167100,""user_rank"":20}"
"Order Complete (App)","{""Time"":""2026-03-13 01:26:50"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_attendance_count"":31,""a_user_name"":""WHO"",""a_user_stage"":564,""b.diamond"":138172,""b.ruby"":2200,""boxAllCount"":6430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":653400,""user_rank"":1700}"
"Order Complete (App)","{""Time"":""2026-03-13 01:26:23"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_attendance_count"":31,""a_user_name"":""WHO"",""a_user_stage"":564,""b.diamond"":138172,""b.ruby"":0,""boxAllCount"":6430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":631400,""user_rank"":1700}"
"Order Complete (App)","{""Time"":""2026-03-13 01:18:48"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":42,""a_user_name"":""이군7"",""a_user_stage"":483,""b.diamond"":582915,""b.ruby"":0,""boxAllCount"":8100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":350900,""user_rank"":2426}"
"Order Complete (App)","{""Time"":""2026-03-13 01:16:51"",""UserUUID"":""fe11d710-a589-11f0-9764-c7f68d54efd3"",""a_attendance_count"":155,""a_user_name"":""dhsb"",""a_user_stage"":952,""b.diamond"":580189,""b.ruby"":880,""boxAllCount"":9290,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-10"",""total_payment_amount"":28600,""user_rank"":693}"
"Order Complete (App)","{""Time"":""2026-03-13 01:13:28"",""UserUUID"":""1f77a330-1e2a-11f1-876a-e9f3556e476e"",""a_attendance_count"":1,""a_user_name"":""Lama"",""a_user_stage"":18,""b.diamond"":176442,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-13 01:12:59"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":42,""a_user_name"":""이군7"",""a_user_stage"":472,""b.diamond"":553615,""b.ruby"":0,""boxAllCount"":8100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":339900,""user_rank"":2426}"
"Order Complete (App)","{""Time"":""2026-03-13 00:45:13"",""UserUUID"":""ef155d41-823f-11ef-be13-15abd021136a"",""a_attendance_count"":489,""a_user_name"":""산나"",""a_user_stage"":1540,""b.diamond"":206,""b.ruby"":440,""boxAllCount"":101610,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-04"",""total_payment_amount"":220600,""user_rank"":14}"
"Order Complete (App)","{""Time"":""2026-03-13 00:33:28"",""UserUUID"":""9326e220-cd42-11f0-9353-b1ff925e388b"",""a_attendance_count"":101,""a_user_name"":""도원수"",""a_user_stage"":776,""b.diamond"":4477,""b.ruby"":0,""boxAllCount"":10070,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-29"",""total_payment_amount"":124300,""user_rank"":1070}"
"Order Complete (App)","{""Time"":""2026-03-13 00:16:33"",""UserUUID"":""4bf19a60-a2c4-11f0-8954-79629ba203d8"",""a_attendance_count"":156,""a_user_name"":""GabeL"",""a_user_stage"":772,""b.diamond"":172422,""b.ruby"":0,""boxAllCount"":53740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-06"",""total_payment_amount"":485100,""user_rank"":1082}"
"Order Complete (App)","{""Time"":""2026-03-12 23:17:42"",""UserUUID"":""cbd42dc0-1d52-11f1-9e21-9db36f36c019"",""a_attendance_count"":2,""a_user_name"":""장태수"",""a_user_stage"":113,""b.diamond"":57197,""b.ruby"":0,""boxAllCount"":3780,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-11"",""total_payment_amount"":14300,""user_rank"":8502}"
"Order Complete (App)","{""Time"":""2026-03-12 23:16:05"",""UserUUID"":""0a48f5e0-1e1b-11f1-b7bf-0963f5c3520a"",""a_attendance_count"":1,""a_user_name"":""Bang4선사"",""a_user_stage"":12,""b.diamond"":140098,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-12 22:59:48"",""UserUUID"":""0ee81dd0-1315-11f1-8fbc-dd149782c531"",""a_attendance_count"":15,""a_user_name"":""돈없다"",""a_user_stage"":285,""b.diamond"":5521,""b.ruby"":0,""boxAllCount"":3060,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-26"",""total_payment_amount"":39600,""user_rank"":4702}"
"Order Complete (App)","{""Time"":""2026-03-12 22:57:43"",""UserUUID"":""8cb5d050-1e18-11f1-8b6a-fb5fb72c99da"",""a_attendance_count"":1,""a_user_name"":""네드"",""a_user_stage"":24,""b.diamond"":97545,""b.ruby"":0,""boxAllCount"":390,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":0,""user_rank"":17333}"
"Order Complete (App)","{""Time"":""2026-03-12 22:55:54"",""UserUUID"":""e01993a0-1dfd-11f1-9035-8760b9b0a733"",""a_attendance_count"":1,""a_user_name"":""펙스"",""a_user_stage"":149,""b.diamond"":1527,""b.ruby"":220,""boxAllCount"":6010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":80300,""user_rank"":7835}"
"Order Complete (App)","{""Time"":""2026-03-12 22:31:02"",""UserUUID"":""e01993a0-1dfd-11f1-9035-8760b9b0a733"",""a_attendance_count"":1,""a_user_name"":""펙스"",""a_user_stage"":136,""b.diamond"":427,""b.ruby"":220,""boxAllCount"":5650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-12"",""total_payment_amount"":47300,""user_rank"":7835}"
