"Event Category","Event Action","Event Label","Custom Event Properties"
"stage_reached_200 (App)","W:20_0A:19_0","8","{""Time"":""2026-03-15 18:23:50"",""UserUUID"":""f4db8000-1ad8-11f1-ae0e-23d856d16a11"",""attendance_count"":8,""b.diamond"":185352,""b.ruby"":0,""boxAllCount"":2790,""curserver"":1,""install_day"":""2026-03-08"",""total_payment_amount"":7700,""user_name"":""워워웍질"",""user_rank"":6713,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:20_0","23","{""Time"":""2026-03-15 18:33:25"",""UserUUID"":""5a4ed610-0cc6-11f1-8956-c3c821876ac8"",""attendance_count"":23,""b.diamond"":148602,""b.ruby"":0,""boxAllCount"":7560,""curserver"":1,""install_day"":""2026-02-18"",""total_payment_amount"":0,""user_name"":""국밥츈"",""user_rank"":6691,""user_stage"":200}"
"stage_reached_200 (App)","W:23_0A:19_0","4","{""Time"":""2026-03-15 15:03:04"",""UserUUID"":""442fee80-1ce0-11f1-9c30-8525e4d69b71"",""attendance_count"":4,""b.diamond"":91272,""b.ruby"":0,""boxAllCount"":3430,""curserver"":1,""install_day"":""2026-03-11"",""total_payment_amount"":7700,""user_name"":""선풍각"",""user_rank"":7087,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:21_0","3","{""Time"":""2026-03-15 14:35:06"",""UserUUID"":""ee5eaf80-1e6c-11f1-9100-6f63db8ef650"",""attendance_count"":3,""b.diamond"":36494,""b.ruby"":440,""boxAllCount"":4080,""curserver"":1,""install_day"":""2026-03-12"",""total_payment_amount"":180400,""user_name"":""안똘"",""user_rank"":6851,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","23","{""Time"":""2026-03-15 14:20:36"",""UserUUID"":""80e5cac0-0ca0-11f1-86a7-2302c1954ebd"",""attendance_count"":23,""b.diamond"":96990,""b.ruby"":0,""boxAllCount"":4700,""curserver"":1,""install_day"":""2026-02-18"",""total_payment_amount"":0,""user_name"":""기코"",""user_rank"":6700,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","14","{""Time"":""2026-03-15 12:18:12"",""UserUUID"":""f0b63d50-1617-11f1-8cba-5b22046af68b"",""attendance_count"":14,""b.diamond"":846262,""b.ruby"":0,""boxAllCount"":630,""curserver"":1,""install_day"":""2026-03-02"",""total_payment_amount"":7700,""user_name"":""뭉클리아"",""user_rank"":6925,""user_stage"":200}"
"stage_reached_200 (App)","W:22_0A:21_0","16","{""Time"":""2026-03-15 12:05:46"",""UserUUID"":""6627d800-1398-11f1-8d05-f966d313052d"",""attendance_count"":16,""b.diamond"":12082,""b.ruby"":0,""boxAllCount"":6160,""curserver"":1,""install_day"":""2026-02-27"",""total_payment_amount"":7700,""user_name"":""흑천루"",""user_rank"":6972,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:20_0","12","{""Time"":""2026-03-15 10:36:27"",""UserUUID"":""ed242bb0-1771-11f1-9eee-2d70e9923a87"",""attendance_count"":12,""b.diamond"":746948,""b.ruby"":0,""boxAllCount"":8120,""curserver"":1,""install_day"":""2026-03-04"",""total_payment_amount"":62700,""user_name"":""마이웬"",""user_rank"":6775,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:19_0","10","{""Time"":""2026-03-15 10:20:47"",""UserUUID"":""5f5afc80-18bd-11f1-923b-81b454a8e732"",""attendance_count"":10,""b.diamond"":63779,""b.ruby"":0,""boxAllCount"":2730,""curserver"":1,""install_day"":""2026-03-05"",""total_payment_amount"":7700,""user_name"":""극존"",""user_rank"":6775,""user_stage"":200}"
"stage_reached_200 (App)","W:21_0A:22_0","8","{""Time"":""2026-03-15 10:17:23"",""UserUUID"":""4be14850-1a05-11f1-86ac-4bd6f867ba90"",""attendance_count"":8,""b.diamond"":12068,""b.ruby"":0,""boxAllCount"":2840,""curserver"":1,""install_day"":""2026-03-07"",""total_payment_amount"":8800,""user_name"":""마로대군"",""user_rank"":6775,""user_stage"":200}"
"stage_reached_200 (App)","W:23_0A:20_0","5","{""Time"":""2026-03-15 10:09:24"",""UserUUID"":""02474340-19d1-11f1-8f25-8b304f26170b"",""attendance_count"":5,""b.diamond"":206957,""b.ruby"":1100,""boxAllCount"":5830,""curserver"":1,""install_day"":""2026-03-07"",""total_payment_amount"":47300,""user_name"":""종아리"",""user_rank"":6715,""user_stage"":200}"
"stage_reached_200 (App)","W:20_0A:19_0","7","{""Time"":""2026-03-15 08:28:33"",""UserUUID"":""7af3eb20-1b77-11f1-89dd-9d8de8635696"",""attendance_count"":7,""b.diamond"":6148,""b.ruby"":0,""boxAllCount"":2610,""curserver"":1,""install_day"":""2026-03-09"",""total_payment_amount"":7700,""user_name"":""난세의영웅이표류"",""user_rank"":6921,""user_stage"":200}"
