순위,UUID,닉네임,점수,추가 항목
27,1ed928c0-7fae-11ef-a936-374466d1cf50,아이유인나,10664,685500원|2025-11-13 13:56:14|11|24|5|23|0|19|0|8|7|8|7|0|0|2.419P|800|800|0|1a100|1a550|1285
28,9efd4180-7ff4-11ef-bc75-d1cfe0c7ed4e,다솔,10658,8800원|2025-11-14 00:13:40|11|24|5|23|0|19|0|8|5|7|5|0|0|662.138O|620|800|200|0a50|0a104|1270
28,56d11d10-80ac-11ef-bcf8-6d57cb3f8a8a,나제,10658,559400원|2025-11-07 00:16:43|11|24|5|24|0|19|0|7|7|7|6|0|0|0|800|800|0a39.5|0a100.9|1274
28,2ecc38d0-7d56-11ef-b8d9-f715163409c3,Deep,10658,186000원|2025-11-10 13:06:48|11|24|18|23|0|19|0|7|6|7|6|0|0|2.023P|650|400|200|1a100|1a600|1252
28,18d05120-bba8-11ef-ac5f-bb16b7366ddf,사이판마마,10658,35200원|2025-11-14 08:32:37|11|24|3|22|0|20|0|8|5|8|7|0|0|914.499O|200|800|200|1a100|1a600|1274
32,79b779a0-8bba-11ef-89fd-4f3bb0ed4a1c,멍구천사,10655,132000원|2025-11-11 00:55:37|11|24|11|22|0|20|0|7|7|7|7|0|0|1.214P|640|600|200|0a79.5|0a100.3|1269
33,dc6b9c30-7d45-11ef-b8c8-9f6e7b6da44c,아랍왕자,10654,5488000원|2025-11-14 14:37:52|11|24|24|24|5|20|10|7|7|6|4|0|0|0|529|26|220|1a75.7|1a164.7|1243
34,fd79dda0-7df0-11ef-aed1-ffc5ee7315d1,왕먹민,10649,40700원|2025-11-13 21:03:24|11|24|0|23|0|20|2|6|6|5|6|0|0|551.997O|800|800|300|0a62|0a100|1257
35,d65b92b0-8578-11ef-80cd-ddeb26e7809b,카오스,10645,36700원|2025-11-13 12:32:17|11|24|5|22|0|20|2|7|6|7|7|0|0|310.948O|650|437|300|0a40.9|0a100.4|1251
36,9c098650-824c-11ef-bd85-c334686e1c45,노을,10644,12100원|2025-11-13 08:46:22|11|24|5|24|0|18|0|8|7|8|7|0|0|385.229O|610|610|200|0a8|0a108|1250
37,ec8efc40-7e28-11ef-a46a-b37baa41bc93,무케아빠,10642,31900원|2025-11-11 11:45:02|11|24|7|23|0|19|0|7|6|7|7|0|0|347.487O|770|600|200|0a49.2|0a106.4|1249
37,6b48a900-91ca-11ef-8a21-338b8a97931f,개무능한운영진들,10642,63800원|2025-11-06 23:10:41|11|24|11|23|0|20|3|7|7|7|7|0|0|0|600|400|1a100|1a600|1248
39,19a4e970-7d92-11ef-bb6e-4fa4fdcd99df,가야,10639,7700원|2025-11-09 06:09:22|11|24|23|24|2|20|3|6|6|6|6|0|0|454.449O|400|400|266|0a0.1|0a100|1247
40,b25f8310-7e1d-11ef-940d-979db9b8b83a,적안,10634,2326400원|2025-11-14 06:01:42|11|24|5|23|0|19|0|7|6|6|6|0|0|201.009O|650|800|200|0a52.1|0a100|1245
41,9d276070-bb86-11ef-ac5f-bb16b7366ddf,복숭펭,10633,34100원|2025-11-14 00:39:33|11|24|0|23|0|18|0|7|1|7|1|0|0|166.818O|650|800|200|0a69.6|0a132.4|1244
42,269dc7b0-a53c-11ef-829d-c9c06ee151c2,달이,10627,8800원|2025-11-10 00:41:52|11|24|21|23|0|20|0|6|5|7|5|0|0|268.548O|400|400|200|1a100|1a575|1231
43,b62c9e70-7d5e-11ef-a9d4-dda8dcb36c20,한지민,10626,48800원|2025-11-14 07:10:26|11|24|11|24|2|19|0|7|7|6|7|0|0|136.079O|650|650|0|0a60|0a110|1230
44,9fb421f0-b7b9-11ef-bdf6-b54447f8024e,후뭇후뭇후,10625,7700원|2025-11-10 09:39:06|11|24|13|23|0|20|1|7|7|6|6|0|0|136.275O|600|600|250|0a29.6|0a102.1|1230
45,adbe5060-9539-11ef-85fd-3be389c091b8,쉬폭,10623,37400원|2025-11-13 10:46:34|11|24|8|22|0|19|0|7|7|7|6|0|0|184.958O|650|800|200|1a100|1a600|1239
45,83e6ad30-8e9c-11ef-beb1-1511436f6497,트랜드,10623,7700원|2025-11-11 21:23:45|11|24|11|23|0|20|0|7|5|7|5|0|0|132.460O|540|600|200|1a100|1a382.7|1211
47,849a3270-7d48-11ef-96ad-3197f55f52cb,요이땅,10620,89100원|2025-11-14 18:57:32|11|24|2|23|0|20|0|6|6|6|6|0|0|60.961O|650|800|200|0a28|0a100|1188
48,4cdb9120-82ee-11ef-b9ad-c95d2550c405,케켕,10619,7700원|2025-11-14 09:59:02|11|24|11|23|0|19|0|7|5|7|7|0|0|129.439O|650|600|200|0a24.7|0a100.2|1214
49,6c5b8b60-8bf2-11ef-9b38-256cd5460584,전설방패,10618,509900원|2025-11-14 07:01:35|11|24|0|23|0|20|0|7|7|6|5|0|0|80.130O|650|800|200|1a100|1a600|1218
50,bf67ac40-7d46-11ef-b8c8-9f6e7b6da44c,국민병정,10616,584100원|2025-11-14 17:55:05|11|23|0|22|0|20|3|5|4|5|4|0|0|26.249O|700|700|350|0a50|0a100|1211
51,790b2be0-7d47-11ef-9afc-df866259cb8e,해요,10614,42900원|2025-11-14 13:22:42|11|24|5|23|0|18|0|6|6|6|5|0|0|41.968O|800|800|200|1a100|1a600|1211
52,1fe82a80-bac4-11ef-a67d-49a5aacc120f,사신뢰검,10612,28600원|2025-11-12 21:41:14|11|24|3|23|0|20|3|8|5|7|5|0|0|78.420O|650|400|299|0a20|0a117|1207
53,5c586b20-87ba-11ef-af5b-a5d4dcb2ab1d,만주,10611,17600원|2025-11-07 02:16:44|11|24|17|23|0|19|0|7|5|4|2|0|0|0|800|680|1a100|1a600|1198
54,d19997b0-b0c3-11ef-a286-29921a7fb1c0,수가,10595,48400원|2025-11-12 10:49:47|10|24|2|24|0|19|0|7|7|7|7|0|0|4.499O|540|540|200|1a100|1a600|1189
55,82681920-801a-11ef-addf-0faf8ba860ac,실타래,10590,66000원|2025-11-10 09:23:17|10|24|8|22|0|18|0|6|6|6|6|0|0|5.078O|800|600|200|0a50|0a101|1179
55,3eddab40-854f-11ef-80cd-ddeb26e7809b,Nia,10590,7700원|2025-11-14 19:59:01|10|24|4|24|4|20|2|6|6|6|6|0|0|10.920O|600|600|300|0a50|0a100|1177
57,ada972f0-7fbb-11ef-b768-6342da98924b,불타는환타,10589,11000원|2025-11-09 06:32:06|10|24|17|23|0|18|0|6|5|6|5|0|0|9.325O|650|800|200|1a100|1a600|1177
58,fe0bc930-7d47-11ef-9afc-df866259cb8e,산초울,10585,183800원|2025-11-13 22:30:57|10|23|0|23|0|19|0|7|5|5|6|0|0|10.546O|800|800|200|0a64.7|0a102|1173
59,6867c900-91f2-11ef-8205-cb87711975ce,청청청,10582,7700원|2025-11-10 00:26:59|10|24|5|24|0|18|0|7|6|7|6|0|0|0|650|650|200|1a100|1a582.6|1169
60,10bb10b0-820f-11ef-be13-15abd021136a,권준,10581,38500원|2025-11-12 21:47:47|10|24|10|22|0|20|0|2|2|4|5|0|0|2.605O|650|600|200|1a100|1a600|1169
61,53df96c0-7d5c-11ef-80a7-d5c490a34fc1,모자쓴나그네,10575,7700원|2025-11-14 01:08:08|10|24|5|21|0|19|0|8|6|7|6|0|0|7.341O|800|800|200|1a100|1a580|1165
62,b23680b0-ae14-11ef-91e8-a3d5f338bca3,김슬기,10574,324800원|2025-11-14 19:16:15|10|24|11|24|11|20|1|5|4|3|3|0|0|0|400|400|250|0a48|0a100|1164
63,e610a8d0-967b-11ef-a7d8-057ee49c4332,큐브,10572,130900원|2025-11-13 00:45:29|10|24|0|23|0|19|0|7|7|7|7|0|0|3.370O|650|800|0|1a100|1a600|1163
63,8199b480-8edf-11ef-b1be-f3f72ba09fb6,진수,10572,7700원|2025-10-31 00:30:49|10|23|0|21|0|19|0|7|5|6|5|0|0|0|800|800|0a25.4|0a117.4|1165
63,43fea5b0-7e20-11ef-ba31-b77462138e24,담덕,10572,8800원|2025-11-12 00:16:25|10|24|5|23|0|20|0|5|6|6|5|0|0|979.166N|540|800|200|0a36.3|0a100.1|1163
66,bd2790d0-add9-11ef-93c1-f7bcb2e50e80,매루,10567,7700원|2025-11-09 08:18:32|10|24|11|22|0|19|0|7|7|6|5|0|0|812.699N|650|400|200|0a30.1|0a100|1154
67,da453dc0-aded-11ef-98ac-15adb4cdfb4d,동화야,10564,7700원|2025-11-14 03:59:57|10|24|5|22|0|19|0|6|5|7|5|0|0|526.171N|200|800|200|0a39.7|0a100.1|1144
68,3facc270-806a-11ef-907a-53cfb9749a97,미르님,10561,204600원|2025-11-13 21:16:39|10|24|1|23|0|19|0|7|3|7|4|0|0|315.972N|600|0|200|0a12|0a100|1135
69,9cf4b731-7fbb-11ef-aaa0-195c7a818f01,불타는콜라,10557,11000원|2025-11-05 16:03:16|10|24|15|23|0|16|0|6|6|6|4|0|0|1.351O|650|800|1a100|1a600|1132
70,304d0db0-8dc3-11ef-acd0-5dcea9b12264,하르크,10550,8800원|2025-11-10 06:01:15|10|24|0|21|0|18|0|7|5|6|5|0|0|246.455N|620|800|200|0a0.1|0a100|1129
71,1952df60-7d72-11ef-bd38-6b1421704eae,구미오,10545,7700원|2025-11-13 11:20:34|10|24|6|24|2|18|0|7|7|6|6|0|0|150.675N|650|650|200|1a100|1a600|1124
72,8f7dcd20-b4c8-11ef-bdd3-e5ff23da30ec,우리집넘추워,10537,15400원|2025-11-08 02:10:33|10|24|4|23|0|19|0|6|6|5|5|0|0|0|800|800|0a48.4|0a101|1115
73,63a7e6a0-ca7f-11ef-b3e4-cbb7b500108f,hyades,10536,8800원|2025-11-12 18:26:31|10|24|1|23|0|18|0|7|2|4|1|0|0|46.276N|650|800|200|0a12|0a100|1112
74,e9c3f8f0-883a-11ef-b42a-db7918ab0991,먀오조각사,10531,28600원|2025-11-13 23:53:05|10|24|5|23|0|20|0|3|3|2|2|0|0|159.363N|600|600|200|0a23|0a100|1095
75,3c2d8d80-acae-11ef-9fa0-bb1555add548,고지주,10530,7700원|2025-11-10 15:47:47|10|24|2|23|0|19|0|6|6|6|6|0|0|90.735N|650|800|200|1a100|1a600|1100
76,c558b300-b0d2-11ef-a87b-b5997a27d221,상용,10523,7700원|2025-11-12 22:33:14|10|23|0|23|0|18|0|5|5|5|5|0|0|43.106N|800|800|200|0a43|0a100|1092
76,c3c1cad0-91cf-11ef-a75f-a7e081a6a46c,바딩,10523,7700원|2025-11-01 09:03:05|10|24|11|22|0|20|2|5|5|5|5|0|0|119.998N|650|300|0a1|0a100|1092
76,a584d0c0-b421-11ef-b49d-f3e3914c00d7,뚱이2,10523,0원|2025-11-11 21:27:47|10|23|0|22|0|18|0|7|2|6|4|0|0|143.604N|800|800|200|0a0.1|0a100|1082
79,91e53b90-9ea0-11ef-a97b-b34359985028,낀창섭,10520,1869000원|2025-11-08 02:10:00|10|24|5|24|1|20|0|7|7|0|0|0|0|0|250|250|1a100|1a600|1087
80,0b1d3380-7e19-11ef-86b3-195a0e601df9,9955,10516,8800원|2025-11-03 18:18:33|10|24|17|22|0|20|1|5|5|3|5|0|0|0|510|300|1a65.7|1a180.9|1087
81,06256050-e06b-11ef-a624-21fbda48aafc,안돼처남,10513,29700원|2025-11-14 01:00:29|10|23|0|23|0|18|0|5|6|5|5|0|0|15.946N|800|800|200|0a0.1|0a100|1084
82,83fd6710-b63c-11ef-8938-fd69c1d19549,송강,10512,8800원|2025-11-13 06:28:22|10|23|0|22|0|18|0|6|6|6|5|0|0|27.328N|800|800|0|1a100|1a600|1083
83,89207590-d958-11ef-b87c-952aea98d58b,예압,10511,738800원|2025-11-13 08:48:38|10|23|0|23|0|18|0|7|4|5|4|0|0|31.547N|800|655|200|0a34.7|0a107.6|1077
84,35d62890-7e6c-11ef-95d0-8d9f81e630bb,태제,10508,7700원|2025-11-13 13:12:30|10|24|9|22|0|19|0|6|6|5|5|0|0|11.303N|560|600|200|0a38.3|0a100|1073
84,1f975560-bf38-11ef-8ca7-a18a028e948d,하데스님,10508,8800원|2025-11-05 00:22:27|10|24|5|22|0|19|0|5|5|0|0|0|0|0|650|800|0a27.6|0a124.2|1065
86,ac9d42f0-c760-11ef-ac07-0d7692e7b361,MSH,10506,8800원|2025-11-09 09:39:20|10|24|0|23|0|19|0|7|6|7|6|0|0|9.830N|650|800|200|0a12.4|0a100|1070
87,ed737330-d5e8-11ef-8837-235c25dfaf8b,알파카d,10504,7700원|2025-11-14 16:48:56|10|24|5|23|0|19|0|6|6|6|6|0|0|5.404N|250|600|200|0a29|0a100|1063
88,ea9cac80-d5e8-11ef-b9cc-bd1746b7b93e,왈라비g,10501,7700원|2025-11-14 16:48:56|10|24|5|23|0|19|0|6|5|6|5|0|0|3.963N|250|600|200|0a29|0a100|1059
88,6d221ff0-af42-11ef-9440-957103c27048,코딱지대마왕,10501,8800원|2025-11-13 22:46:42|10|23|0|22|0|20|1|5|5|5|5|0|0|9.748N|780|303|225|1a85|1a181|1063
90,46547ef0-d156-11ef-99f4-737f0e742b95,아수라,10495,8800원|2025-11-14 06:15:02|10|23|0|24|0|20|0|6|6|6|6|0|0|6.090N|600|300|200|0a9.8|0a100|1051
91,8dcc9d20-7e82-11ef-b2ad-4f0218c06838,악귀강림,10493,44800원|2025-11-06 05:12:16|10|24|0|23|0|19|0|6|7|6|6|0|0|0|600|600|1a100|1a600|1049
91,198234e0-b3b9-11ef-a750-a748abb5e07c,걍쥐,10493,7700원|2025-11-06 19:44:06|10|24|11|24|3|18|0|5|4|5|4|0|0|24.306N|630|464|1a90|1a241|1050
93,ec9cd5b0-9523-11ef-85fd-3be389c091b8,기드,10492,7700원|2025-11-10 09:13:18|10|24|5|24|5|19|0|4|4|5|5|0|0|2.220N|650|650|200|1a100|1a594.6|1049
94,fd50f330-b014-11ef-ac4e-75c8db92a109,찬스매니아,10488,7700원|2025-11-13 15:40:25|10|24|3|24|1|19|0|7|7|6|6|0|0|8.741N|600|600|200|0a3.6|0a100|1046
95,cf653151-b7af-11ef-bdd3-e5ff23da30ec,볼빨간큐떱,10487,7700원|2025-11-09 15:15:55|10|24|5|23|0|20|1|7|7|5|5|0|0|4.795N|400|400|200|1a100|1a483.1|1043
96,7f29e350-caf3-11ef-8bc5-3ddb6ddf929b,꿈과이상,10480,0원|2025-10-02 18:58:29|10|24|1|23|0|17|0|7|5|6|5|0|0|893.311M|300|800|1a54.4|1a202.3|1035
97,1dc050d0-ae34-11ef-9499-678aa71606e9,할로할로,10471,7700원|2025-11-14 13:21:21|10|23|0|21|0|20|0|7|7|5|6|0|0|1.444N|400|400|200|1a92.8|1a599.6|1022
98,6f262ab0-e081-11ef-8fb1-67b2d1ca0129,나를따르라,10450,7700원|2025-11-14 00:46:16|9|24|6|23|0|20|0|5|6|5|5|0|0|183.614M|400|400|200|1a100|1a558.3|998
99,bf0e3fb0-e0b1-11ef-92ee-7b3f29e20832,줴민이,10448,0원|2025-11-13 15:35:07|9|23|0|23|0|19|0|3|0|5|0|0|0|175.834M|800|405|200|0a38.7|0a100|993
100,f3e4f5c0-eeb3-11ef-a429-15e29f0bdd8b,누노,10444,0원|2025-11-14 01:02:14|9|23|0|21|0|18|0|7|6|7|5|0|0|89.382M|748|800|200|1a100|1a295.8|986
101,a6dc62d0-e437-11ef-b319-d5615161e6d5,플라이마스,10442,7700원|2025-11-14 19:21:44|9|24|0|22|0|16|0|5|4|5|2|0|0|45.540M|200|800|200|0a4.6|0a100|980
102,85b8c610-2763-11f0-b1b7-07a1d79b08bc,슌샤파파,10440,56100원|2025-11-13 00:45:09|9|23|0|21|0|17|0|7|5|6|4|0|0|51.111M|800|300|200|0a0.1|0a100|979
103,c1f901a0-80cc-11ef-aa9e-15fab7b9a721,팩장,10435,30800원|2025-10-23 12:18:13|9|24|5|24|0|20|0|5|2|0|1|0|0|48.180M|600|403|1a100|1a421.5|930
104,32375360-7e1e-11ef-af38-9bf5ec835c9c,진도,10433,7700원|2025-10-01 00:30:03|9|24|8|23|0|17|0|6|4|5|3|0|0|90.056M|520|600|1a97.4|1a191|975
105,fee1b040-8bc0-11ef-96be-211c08efb77c,혈황,10430,59400원|2025-11-14 18:41:38|9|23|0|22|0|19|0|3|2|2|1|0|0|35.447M|800|800|200|0a1.1|0a100|967
105,842fec70-7f4c-11ef-b5a8-07b4b9994f57,서기적,10430,202900원|2025-11-10 20:58:06|9|24|5|24|2|20|0|5|5|4|0|0|0|53.613M|560|444|0a2.1|0a100|931
107,2b3daa00-e0a2-11ef-a624-21fbda48aafc,적누야미,10425,7700원|2025-11-13 12:11:42|9|24|4|23|0|20|0|6|3|3|3|0|0|59.313M|400|380|200|1a100|1a600|964
108,9eeebdf0-dfac-11ef-be8f-2b62a82593f5,혈풍천마,10423,0원|2025-11-13 00:29:38|9|24|0|21|0|18|0|7|6|5|5|0|0|41.906M|560|600|200|0a27|0a100|963
109,e1fd6e30-ab3a-11ef-8157-07c30ce58855,풀발우성,10422,8800원|2025-11-13 01:27:05|9|24|1|23|0|18|0|6|7|6|5|0|0|28.244M|300|800|200|1a100|1a323.4|963
109,75427350-6181-11f0-9be8-c76ee4422dfd,소룡녀,10422,517000원|2025-11-14 08:16:01|9|24|1|20|0|18|0|7|5|7|0|0|0|45.599M|400|520|200|0a18|0a100|956
111,f26a5840-b9f0-11ef-a67d-49a5aacc120f,고독한항해자,10410,7700원|2025-11-14 06:20:52|9|24|0|23|0|19|0|5|6|5|5|0|0|18.601M|560|800|200|1a100|1a460|934
112,ecd834b0-7df0-11ef-bc1a-0b38884b791f,흑룡대격전,10408,8800원|2025-11-12 21:36:27|9|24|6|24|6|19|0|0|0|0|0|0|0|15.231M|600|600|109|1a51.7|1a286.6|933
113,d8aa0580-980e-11ef-ab9b-79ddfffeacdf,코코상,10404,98900원|2025-11-12 11:05:10|9|24|0|23|0|0|0|5|5|5|5|0|0|8.669M|200|800|0|1a100|1a306|930
113,408dc880-c1e5-11ef-8a42-1369d0e3ae02,고윤정,10404,171800원|2025-11-14 20:06:56|9|24|0|23|0|19|0|7|5|7|5|0|0|11.184M|500|400|200|1a100|1a265.6|926
115,255242e0-7d92-11ef-803d-1b444e27b398,백제,10400,7700원|2025-11-14 17:08:48|9|24|0|24|0|19|0|6|6|5|5|0|0|5.301M|479|221|200|1a91.5|1a234.1|927
116,a179df90-6167-11f0-8247-e10178c3de1a,쿠빈,10398,2108700원|2025-11-07 17:11:52|9|24|4|24|2|20|0|2|3|0|0|0|0|0|383|261|0a6.5|0a100|927
117,87909fd0-9ce9-11ef-9b4b-f728351e0105,마신대천역,10397,7700원|2025-11-13 06:31:48|9|24|8|23|0|20|4|3|3|2|1|0|0|5.806M|400|133|219|1a100|1a234.4|922
118,8d226311-7f35-11ef-bf06-776ff2083e22,티플렌,10396,40700원|2025-11-11 19:12:48|9|24|5|24|4|20|1|3|3|3|1|0|0|3.445M|300|300|249|1a89|1a291|925
119,825bafa0-9bfe-11ef-adab-ebdde6c82dde,역화,10393,7700원|2025-11-02 08:48:00|9|24|5|23|0|20|1|5|5|5|4|0|0|2.763M|400|400|1a70|1a210.1|900
119,496af0f0-dc7e-11ef-aa4c-e339bc3520b8,좋소워리어,10393,7700원|2025-10-30 19:52:00|9|24|0|22|0|19|0|4|3|0|0|0|0|5.850M|600|100|0a2|0a100|923
121,f87fd970-dff3-11ef-82a2-9965988d02ad,루가르,10392,18700원|2025-11-11 14:30:59|9|24|3|24|1|18|0|7|7|7|7|0|0|3.150M|200|200|200|0a0.1|0a100|923
121,f0a11ab0-ad9f-11ef-93c1-f7bcb2e50e80,황룡산,10392,40700원|2025-11-08 18:33:52|9|23|0|23|0|18|0|6|5|0|0|0|0|0|800|414|1a100|1a417.9|924
121,472504e0-bd4b-11ef-b2e0-8da5632819f3,봉방,10392,8800원|2025-10-08 20:42:51|9|24|5|22|0|16|0|6|2|3|4|0|0|4.031M|600|509|1a100|1a423.3|888
124,be7af010-b1f0-11ef-94e0-19049ff317b3,아허리아퍼,10389,8800원|2025-11-09 15:30:59|9|24|0|23|0|19|0|6|0|0|0|0|0|4.080L|488|400|0|1a100|1a568|916
125,a7f23830-c541-11ef-b870-333143f5e80c,우인상,10387,7700원|2025-11-06 21:24:11|9|24|4|23|0|18|0|5|5|4|3|0|0|0|461|600|0a7|0a100|904
126,84588300-7d9f-11ef-80a7-d5c490a34fc1,styles7,10385,94600원|2025-11-10 13:54:24|9|24|2|22|0|19|0|5|5|5|4|0|0|944.076L|600|400|200|1a88|1a190.2|907
127,0392d090-d902-11ef-b61b-637f093c56d6,하린,10383,47400원|2025-11-11 00:44:23|9|23|0|22|0|18|0|5|5|0|3|0|0|1.776M|800|600|0|1a80|1a340|896
128,94b54930-b883-11ef-bdd3-e5ff23da30ec,천리독행,10380,7700원|2025-11-12 08:59:12|9|24|0|22|0|16|0|0|0|0|0|0|0|472.818L|548|800|200|1a100|1a222.2|901
129,77820bc0-bc7d-11ef-8ecf-4527048b9d27,나몽이,10379,7700원|2025-11-11 20:35:59|9|23|0|23|0|18|0|6|5|5|5|0|0|2.769M|800|313|0|1a79|1a180|898
130,48362690-bab5-11ef-b4b0-b1be39c939ee,치치치,10369,7700원|2025-11-05 12:48:47|9|24|12|21|0|20|1|0|0|0|0|0|0|0|566|259|1a73.1|1a240.9|887
130,33142480-8b74-11ef-9a26-4bffc5e4aae0,제이드,10369,58300원|2025-11-12 12:23:00|9|24|0|23|0|20|0|3|3|3|3|0|0|874.736L|400|400|200|0a6|0a100|887
132,310cf5f0-bed1-11ef-b3ee-0716f68882f9,하늘색꿈,10365,0원|2025-11-11 15:07:58|9|24|0|22|0|20|0|0|0|0|0|0|0|257.841L|650|200|200|1a73.9|1a225.2|885
133,bdd7c670-b9ec-11ef-bb4e-f7ed8eccf7e5,동디,10360,19800원|2025-11-10 21:05:48|9|24|0|22|0|16|0|0|0|0|0|0|0|370.061L|353|304|200|1a62.7|1a142.7|883
134,a1cca9d0-b84a-11ef-8301-379174ed8b4f,표류과장,10354,35200원|2025-11-07 19:21:05|9|23|0|22|0|19|0|6|6|6|6|0|0|0|600|600|200|1a66.5|1a166.9|881
134,42224ed0-cda4-11ef-97aa-470af6a6e97b,베가,10354,7700원|2025-10-13 01:45:27|9|24|3|24|3|19|0|0|0|0|0|0|0|0|600|600|1a100|1a430|866
